name,address,lat,lon,ElecDayVotes,EarlyVotes,BallotsCast,WaitTimeHr
Amador County Elections Office,810 Court Street 2nd Floor Jackson CA 95642,38.35251,-120.76764,,,,
Mace Meadows Golf Course,26570 Fairway Drive Pioneer CA 95666,38.45503,-120.53208,,,,
Ione Memorial Hall,207 S. Amador St. Ione CA 95640,38.35184,-120.93027,,,,
