idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
560,-117.0876,33.46639,0.45071,0.0,0.0,0.11748,0.32556,0.39466,0.24537,0.47678,0.09883,0.3633,0.42338,0.76905,0.27189,0.26651
1459,-117.09515,33.49547,0.83644,0.89201,0.8368,0.12532,0.2965,0.46891,0.18627,0.16886,0.03897,0.5508,0.37313,0.97953,0.41407,0.41921
1739,-117.14649,33.504,0.35689,0.99154,0.79833,0.38696,0.8389,0.59697,0.40829,0.45309,0.64104,0.63239,0.75989,0.99894,0.67506,0.67546
4014,-117.20493,33.55599,0.34843,0.93437,0.61996,0.55299,0.63247,0.23244,0.49327,0.28093,0.46082,0.40435,0.71644,0.9253,0.56595,0.56388
4020,-117.15329,33.5547,0.9921,0.72069,0.93507,0.445,0.63496,0.37545,0.40513,0.22891,0.2253,0.8875,0.77733,0.9622,0.56471,0.5516
4372,-117.0067,33.55814,0.85206,0.87199,0.4259,0.2379,0.33309,0.44671,0.25274,0.20606,0.26758,0.37646,0.52667,0.91335,0.3989,0.407
4679,-117.24747,33.57147,0.90316,0.89663,0.90906,0.15172,0.0,0.13097,0.13425,0.12431,0.17059,0.78237,0.63062,0.98818,0.39221,0.39405
4745,-116.67937,33.55622,0.65694,0.94048,0.45225,0.82098,0.45264,0.8854,0.0817,0.08296,0.49839,0.10116,0.93205,0.36775,0.55767,0.57856
5687,-117.20366,33.59206,0.6909,0.72069,0.55766,0.74026,0.20058,0.39522,0.13282,0.27091,0.12873,0.11689,0.88384,0.99278,0.53162,0.5511
6015,-117.26369,33.60074,0.65327,0.88009,0.42999,0.82879,0.39049,0.38956,0.32186,0.42938,0.4182,0.49511,0.27488,0.79492,0.49571,0.4975
6034,-117.10006,33.59667,0.90145,0.87199,0.42252,0.31321,0.47048,0.57468,0.27113,0.30067,0.15785,0.28972,0.37769,0.94991,0.40201,0.40594
6153,-116.07569,33.56577,0.39676,0.64241,0.51706,0.68071,0.21348,0.17219,0.97953,0.98054,0.94666,0.68505,0.75597,0.79338,0.64127,0.64854
7016,-117.31463,33.62362,0.76216,0.0,0.85354,0.57373,0.49509,0.3558,0.66103,0.76039,0.66851,0.6743,0.8279,0.8849,0.58014,0.57353
8703,-117.25308,33.65823,0.11434,0.64241,0.50407,0.06036,0.63813,0.27357,0.56894,0.3962,0.32934,0.42394,0.88594,0.97575,0.47244,0.46516
9037,-117.29593,33.66648,0.98715,0.64241,0.74474,0.08803,0.31167,0.25562,0.50116,0.25206,0.64314,0.48445,0.85245,0.91651,0.55087,0.55694
9053,-117.15802,33.6631,0.80262,0.92261,0.63902,0.20368,0.0,0.11798,0.29457,0.51273,0.08495,0.36061,0.34496,0.96609,0.38365,0.39649
9704,-117.39027,33.68313,0.61475,0.84982,0.80449,0.04925,0.37366,0.55595,0.64667,0.56606,0.24935,0.67724,0.77187,0.98208,0.56264,0.57753
10060,-117.2607,33.68729,0.46994,0.87199,0.66543,0.44659,0.69468,0.71249,0.65882,0.58591,0.70725,0.40684,0.91609,0.99642,0.63288,0.63283
10068,-117.19173,33.6856,0.53154,0.99628,0.51989,0.59929,0.43176,0.3231,0.41112,0.31671,0.1275,0.58213,0.69158,0.98326,0.49453,0.49203
10513,-116.30367,33.66732,0.75171,0.87199,0.84512,0.25646,0.98021,0.49453,0.72559,0.36831,0.33698,0.65428,0.46675,0.27071,0.53579,0.51889
10876,-116.1827,33.67053,0.09934,0.93328,0.79926,0.42683,0.96022,0.25274,0.99793,0.99591,0.94274,0.62729,0.69927,0.63754,0.6909,0.67974
11409,-114.6066,33.61362,0.06997,0.91651,0.49069,0.96419,0.98527,0.51021,0.84402,0.87877,0.9986,0.88367,0.81076,0.76815,0.70074,0.68785
11809,-117.2077,33.72208,0.51281,0.87199,0.49733,0.94568,0.0,0.99157,0.3416,0.12915,0.2454,0.27004,0.34129,0.8858,0.45121,0.46879
11815,-117.15595,33.7208,0.94062,0.0,0.41599,0.60814,0.36434,0.63748,0.23339,0.24823,0.34174,0.51239,0.86522,0.43825,0.41038,0.4043
12181,-117.01769,33.72446,0.84954,0.64241,0.86746,0.41482,0.20668,0.63496,0.5545,0.51021,0.31828,0.84666,0.81412,0.83865,0.6054,0.62431
12272,-116.23303,33.7011,0.62799,0.87199,0.8634,0.85114,0.94426,0.30324,0.95607,0.94672,0.47818,0.86169,0.41893,0.92866,0.6555,0.64111
12536,-116.97429,33.73053,0.71795,0.98625,0.62724,0.8452,0.81152,0.98858,0.39964,0.46384,0.90232,0.30492,0.47171,0.9598,0.70611,0.71299
12830,-117.45716,33.7496,0.97923,0.64241,0.4394,0.27138,0.57754,0.02282,0.24764,0.33581,0.08943,0.29983,0.50629,0.97564,0.41961,0.41981
13229,-117.06001,33.74722,0.70611,0.80914,0.47316,0.39051,0.36879,0.95389,0.38872,0.27653,0.56497,0.73976,0.07901,0.99457,0.46246,0.47025
13242,-116.94785,33.74426,0.1207,0.72069,0.92634,0.93104,0.70776,0.80396,0.78033,0.75698,0.94034,0.95907,0.8158,0.51219,0.71308,0.71286
13308,-116.37859,33.7275,0.73606,0.92749,0.93574,0.908,0.86788,0.4406,0.48383,0.63566,0.54456,0.79441,0.73189,0.93723,0.71892,0.71517
13319,-116.28374,33.72443,0.92751,0.87199,0.70641,0.46462,0.48529,0.01887,0.31195,0.50794,0.41977,0.39763,0.21847,0.66828,0.43854,0.44013
13604,-116.89581,33.75006,0.22214,0.64241,0.79464,0.37024,0.96968,0.93586,0.46762,0.31022,0.72111,0.75505,0.80555,0.82319,0.62267,0.61114
13625,-116.71465,33.74496,0.08786,0.87199,0.0,0.71845,0.0,0.70342,0.1058,0.04482,0.45421,0.25971,0.76325,0.32259,0.4287,0.45953
13919,-117.25796,33.76661,0.42487,0.87199,0.4763,0.45107,0.672,0.31621,0.92827,0.93625,0.4737,0.61573,0.68763,0.9461,0.57531,0.57292
13951,-116.98181,33.7596,0.76653,0.80914,0.6972,0.14637,0.82569,0.83613,0.53795,0.66557,0.55374,0.60551,0.3,0.93073,0.58827,0.59213
14305,-117.00743,33.7675,0.84638,0.0,0.74124,0.53216,0.32993,0.69897,0.38556,0.34197,0.44771,0.33026,0.88224,0.77129,0.52069,0.52912
14397,-116.21372,33.74378,0.94675,0.99518,0.55895,0.22561,0.82801,0.41932,0.73254,0.61287,0.29165,0.4999,0.38489,0.99947,0.53053,0.52139
14744,-116.29963,33.75383,0.37626,0.88686,0.70686,0.53406,0.44463,0.01383,0.44727,0.53988,0.31579,0.24711,0.48758,0.93712,0.46077,0.45348
15027,-116.9551,33.78054,0.31019,0.87199,0.98709,0.99832,0.92754,0.98648,0.84912,0.8557,0.87309,0.98429,0.79262,0.84316,0.78713,0.78298
