Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
5588,Seventh Day Adventist Church,"2769 Balls Ferry Rd, Anderson, CA 96007, USA",40.45508,-122.2869,5589.0,CA,SHASTA COUNTY,Anderson 1/2,False,False,1.0
5589,Anderson Veterans Hall,"3210 W Center St, Anderson, CA 96007, USA",40.45178,-122.30456,5590.0,CA,SHASTA COUNTY,Anderson 3/4/5/6/7,False,False,1.0
5590,Alta Mesa School,"2301 Saturn Skyway, Redding, CA 96002, USA",40.55485,-122.3286,5591.0,CA,SHASTA COUNTY,"Argyle/Ent 4 & 11, Ent 5/6",False,False,1.0
5591,Whitmore Volunteer Fire Dept,"30480 Boggs Ln, Whitmore, CA 96096, USA",40.62971,-121.91599,5592.0,CA,SHASTA COUNTY,Atkins,False,False,1.0
5592,Sacred Heart Parish,"3141 St Stephen's Dr, Anderson, CA 96007, USA",40.46348,-122.28861,5593.0,CA,SHASTA COUNTY,Balls Ferry 1,False,False,1.0
5593,Crossroads Baptist Church,"12105 Dry Creek Rd, Bella Vista, CA 96008, USA",40.64002,-122.2385,5594.0,CA,SHASTA COUNTY,Bella Vista 1/2/3,False,False,1.0
5594,Anderson Church Of Christ,"3434 North St, Anderson, CA 96007, USA",40.46966,-122.29664,5595.0,CA,SHASTA COUNTY,Belle Vue 2/Prairie,False,False,1.0
5595,Mountain Community Center,"29775 CA-299, Round Mountain, CA 96084, USA",40.81144,-121.93881,5596.0,CA,SHASTA COUNTY,Bend/Cdr Crk/Mont,False,False,1.0
5596,Boggs Building,"2460 Breslauer Way, Redding, CA 96001, USA",40.55077,-122.38244,5597.0,CA,SHASTA COUNTY,Bonnyview 1/2/4/7,False,False,1.0
5597,Redding Fire Station #4,"2605 S Bonnyview Rd, Redding, CA 96001, USA",40.53045,-122.37699,5598.0,CA,SHASTA COUNTY,Bonnyview 3/5/6,False,False,1.0
5598,Family Celebration Center,"3220 Keswick Dam Rd, Redding, CA 96003, USA",40.62605,-122.40684,5599.0,CA,SHASTA COUNTY,Buckeye 1/2/3,False,False,1.0
5599,Burney Veterans Hall,"37410 CA-299, Burney, CA 96013, USA",40.88817,-121.65523,5600.0,CA,SHASTA COUNTY,"Burney 1/2, Johnson Park",False,False,1.0
5600,Westside Church Of Redding,"8780 Swasey Dr, Redding, CA 96001, USA",40.53957,-122.47399,5601.0,CA,SHASTA COUNTY,Centerville 1/2/3,False,False,1.0
5601,Happy Valley Community Church,"16350 Hawthorne Ave, Anderson, CA 96007, USA",40.47828,-122.45092,5602.0,CA,SHASTA COUNTY,Cloverdale 1/2/3,False,False,1.0
5602,Trinity Alliance Church,"20639 CA-299, Redding, CA 96003, USA",40.62574,-122.29124,5603.0,CA,SHASTA COUNTY,Columbia 1/3/4,False,False,1.0
5603,Cottonwood Community Center,"20595 Gas Point Rd, Cottonwood, CA 96022, USA",40.38632,-122.28796,5604.0,CA,SHASTA COUNTY,"Cott East 1/2, Cott West 1/2",False,False,1.0
5604,Shasta Baptist Church,"6600 Westside Rd, Redding, CA 96001, USA",40.51926,-122.3826,5605.0,CA,SHASTA COUNTY,"Country HTS1/2/Red 8C,Westwood",False,False,1.0
5605,Fall River Mills Veterans Hall,"24843 Long St, Fall River Mills, CA 96028, USA",41.00378,-121.44373,5606.0,CA,SHASTA COUNTY,Crook/Falls/McArthur,False,False,1.0
5606,Lions Club,"20814 Mammoth Dr, Lakehead, CA 96051, USA",40.88993,-122.38492,5607.0,CA,SHASTA COUNTY,Delta,False,False,1.0
5607,St James Lutheran Church,"2500 Shasta View Dr, Redding, CA 96002, USA",40.57051,-122.3262,5608.0,CA,SHASTA COUNTY,"Dryden 1/2/3/4/5, Shasta View 1/2",False,False,1.0
5608,Redding Fire Station #5,"955 Hartnell Ave, Redding, CA 96002, USA",40.56352,-122.35391,5609.0,CA,SHASTA COUNTY,Ent 1A/1B/9,False,False,1.0
5609,Pathway Church,"777 Loma Vista Dr, Redding, CA 96002, USA",40.54805,-122.35591,5610.0,CA,SHASTA COUNTY,Ent 1E/2E,False,False,1.0
5610,Redding First Church Of The Nazarene,"2225 Bechelli Ln, Redding, CA 96002, USA",40.57467,-122.3617,5611.0,CA,SHASTA COUNTY,Ent 2A/2B/2C,False,False,1.0
5611,Grace Presbyterian Church,"2095 El Verano St, Redding, CA 96002, USA",40.53774,-122.33263,5612.0,CA,SHASTA COUNTY,Ent 7/8,False,False,1.0
5612,French Gulch - Whiskeytown School,"French Gulch County Park, 11442 Cline Gulch Rd, French Gulch, CA 96033, USA",40.70895,-122.635,5613.0,CA,SHASTA COUNTY,French,False,False,1.0
5613,Shasta Lake Bible Fellowship,"19200 Fellowship Way, Shasta Lake, CA 96019, USA",40.68504,-122.3455,5614.0,CA,SHASTA COUNTY,Hamm/Pine Grv 1/2/Bass 2,False,False,1.0
5614,Hat Creek Community Church,"18735 V N Ln, Hat Creek, CA 96040, USA",40.83441,-121.5139,5615.0,CA,SHASTA COUNTY,Hat Creek,False,False,1.0
5615,Little Country Church,"873 Canby Rd, Redding, CA 96003, USA",40.5974,-122.35214,5616.0,CA,SHASTA COUNTY,Hilltop/Redding 16,False,False,1.0
5616,The Church Of Jesus Christ Of Lds,"3950 Sunflower Dr, Redding, CA 96001, USA",40.58356,-122.43096,5617.0,CA,SHASTA COUNTY,"Iron/Shasta 1, Redding 19",False,False,1.0
5617,Jones Valley Fire Station,"14680 Ravine Rd, Redding, CA 96003, USA",40.71448,-122.23883,5618.0,CA,SHASTA COUNTY,Jones Valley,False,False,1.0
5618,Palo Cedro Fire Hall,"9418 Deschutes Rd, Palo Cedro, CA 96073, USA",40.56114,-122.23908,5619.0,CA,SHASTA COUNTY,Junction 1/2/3,False,False,1.0
5619,Redding Senior Center,"2290 Benton Dr, Redding, CA 96003, USA",40.59437,-122.40297,5620.0,CA,SHASTA COUNTY,Lake Red/Red 17,False,False,1.0
5620,Shasta County Elections,"1643 Market St, Redding, CA 96001, USA",40.5828,-122.38975,5621.0,CA,SHASTA COUNTY,Locality wide location,False,False,1.0
5621,Redding Fire Station #2,"3491 Placer St, Redding, CA 96001, USA",40.5742,-122.41761,5622.0,CA,SHASTA COUNTY,Mary Lake 1/2,False,False,1.0
5622,Millville Community Baptist Church,"23625 Millville Way, Millville, CA 96062, USA",40.54026,-122.17852,5623.0,CA,SHASTA COUNTY,Millville 1/2/3,False,False,1.0
5623,Redding Christian Fellowship,"2157 Victor Ave, Redding, CA 96002, USA",40.57587,-122.33751,5624.0,CA,SHASTA COUNTY,"Mistletoe 3/5, Ent 1C/1D/10/Mist 4, Mistletoe 1/2",False,False,1.0
5624,Oak Run Fire Hall,"27480 Oak Run to Fern Rd, Oak Run, CA 96069, USA",40.68509,-122.03154,5625.0,CA,SHASTA COUNTY,Morley,False,False,1.0
5625,Mt Gate Comm Serv District Office,"14508 Wonderland Blvd, Redding, CA 96003, USA",40.71005,-122.33558,5626.0,CA,SHASTA COUNTY,Mt Gate 1/2/3 Bass 1,False,False,1.0
5626,North Cow Creek School,"10619 Swede Creek Rd, Palo Cedro, CA 96073, USA",40.59308,-122.22925,5627.0,CA,SHASTA COUNTY,North Cow Creek 1/2,False,False,1.0
5627,Happy Valley Community Center,"5400 Happy Valley Rd, Anderson, CA 96007, USA",40.44389,-122.40818,5628.0,CA,SHASTA COUNTY,Olinda 1/2,False,False,1.0
5628,Churn Creek Golf Course,"7335 Churn Creek Rd, Redding, CA 96002, USA",40.50584,-122.31932,5629.0,CA,SHASTA COUNTY,Pacheco 1/2/8,False,False,1.0
5629,First United Methodist Church,"1825 East St, Redding, CA 96001, USA",40.58191,-122.38652,5630.0,CA,SHASTA COUNTY,Redding 1/2/3,False,False,1.0
5630,Redding Fire Station #8,"131 Churn Creek Rd, Redding, CA 96003, USA",40.61165,-122.34747,5631.0,CA,SHASTA COUNTY,Redding 18A/18B/42,False,False,1.0
5631,Risen King Community Church,"6100 Oasis Rd, Redding, CA 96003, USA",40.64687,-122.35221,5632.0,CA,SHASTA COUNTY,Redding 20/32/34/36/38/40,False,False,1.0
5632,Redding Masonic Family Center,"160 Masonic Ave, Redding, CA 96003, USA",40.60756,-122.38072,5633.0,CA,SHASTA COUNTY,Redding 24/25/26,False,False,1.0
5633,Martin Luther King Mem. Cntr.,"1815 Sheridan St, Redding, CA 96001, USA",40.57262,-122.39252,5634.0,CA,SHASTA COUNTY,Redding 8A,False,False,1.0
5634,Redding City Hall,"777 E Cypress Ave, Redding, CA 96002, USA",40.57103,-122.35741,5635.0,CA,SHASTA COUNTY,"Redding 8B/35, Bells 2/Redding 6",False,False,1.0
