provider,lat,lon,num_stops_per_week,score
Lake Transit,38.99357,-122.88459,0,0
Lake Transit,38.91481,-122.61186,7,1
Lake Transit,38.75345,-122.61468,2,1
Lake Transit,38.75134,-122.61557,2,1
Lake Transit,38.74873,-122.61676,2,1
Lake Transit,38.73237,-122.62399,4,1
Lake Transit,38.7952,-122.55708,4,1
Lake Transit,38.79755,-122.55361,4,1
Lake Transit,38.88035,-122.61362,4,1
Lake Transit,38.9149,-122.61241,16,2
Lake Transit,38.75142,-122.6158,2,1
Lake Transit,38.75245,-122.61588,0,0
Lake Transit,38.93055,-122.74312,9,1
Lake Transit,38.91108,-122.76421,0,0
Lake Transit,38.9054,-122.75586,0,0
Lake Transit,38.89104,-122.73401,0,0
Lake Transit,38.88899,-122.73168,0,0
Lake Transit,38.88805,-122.73042,0,0
Lake Transit,38.87588,-122.72865,0,0
Lake Transit,38.86337,-122.71848,0,0
Lake Transit,38.84395,-122.72305,0,0
Lake Transit,38.82532,-122.72202,0,0
Lake Transit,38.8221,-122.72023,0,0
Lake Transit,38.82012,-122.71863,0,0
Lake Transit,38.81451,-122.71198,0,0
Lake Transit,38.81239,-122.71112,0,0
Lake Transit,38.81008,-122.70991,0,0
Lake Transit,38.80554,-122.7053,0,0
Lake Transit,38.80238,-122.70528,0,0
Lake Transit,38.77852,-122.68169,0,0
Lake Transit,38.77422,-122.66961,0,0
Lake Transit,38.77293,-122.66629,0,0
Lake Transit,38.75339,-122.61493,2,1
Lake Transit,39.04369,-122.9153,25,2
Lake Transit,39.04885,-122.9258,13,2
Lake Transit,39.03473,-122.92149,9,1
Lake Transit,39.0186,-122.91259,4,1
Lake Transit,39.01967,-122.91675,16,2
Lake Transit,38.99256,-122.87605,4,1
Lake Transit,38.98126,-122.8455,4,1
Lake Transit,38.97833,-122.841,4,1
Lake Transit,38.97778,-122.83661,4,1
Lake Transit,38.97626,-122.83308,4,1
Lake Transit,38.9418,-122.77834,4,1
Lake Transit,38.91147,-122.61243,6,1
Lake Transit,38.91701,-122.61242,16,2
Lake Transit,38.9299,-122.61576,65,4
Lake Transit,39.16527,-122.90279,7,1
Lake Transit,39.16919,-123.0063,2,1
Lake Transit,38.91085,-122.61211,7,1
Lake Transit,38.97476,-122.83217,9,1
Lake Transit,38.97616,-122.83321,5,1
Lake Transit,38.9782,-122.84099,5,1
Lake Transit,38.99234,-122.87602,5,1
Lake Transit,39.01884,-122.91289,5,1
Lake Transit,39.02677,-122.91621,11,1
Lake Transit,39.03037,-122.91619,11,1
Lake Transit,39.03413,-122.91589,11,1
Lake Transit,39.03456,-122.91903,11,1
Lake Transit,39.03301,-122.92542,9,1
Lake Transit,39.03471,-122.92588,5,1
Lake Transit,39.03825,-122.91536,5,1
Lake Transit,38.92617,-122.61201,10,1
Lake Transit,38.92074,-122.61175,10,1
Lake Transit,38.91768,-122.60894,10,1
Lake Transit,38.91548,-122.60876,10,1
Lake Transit,38.91089,-122.60917,10,1
Lake Transit,38.91021,-122.61156,10,1
Lake Transit,38.91919,-122.61715,10,1
Lake Transit,38.94989,-122.63584,10,1
Lake Transit,38.95047,-122.63915,10,1
Lake Transit,38.95375,-122.64377,10,1
Lake Transit,38.95619,-122.64782,10,1
Lake Transit,38.95895,-122.6493,10,1
Lake Transit,38.96124,-122.64971,10,1
Lake Transit,38.96568,-122.65039,10,1
Lake Transit,38.96632,-122.65275,10,1
Lake Transit,38.96823,-122.66046,10,1
Lake Transit,38.97157,-122.6615,10,1
Lake Transit,38.97302,-122.66435,10,1
Lake Transit,38.97628,-122.66254,10,1
Lake Transit,38.97627,-122.6601,10,1
Lake Transit,38.9761,-122.6553,10,1
Lake Transit,38.97339,-122.65532,10,1
Lake Transit,38.96914,-122.65375,10,1
Lake Transit,38.96914,-122.65054,10,1
Lake Transit,38.96541,-122.6499,10,1
Lake Transit,38.96222,-122.6494,10,1
Lake Transit,38.96108,-122.64817,10,1
Lake Transit,38.96146,-122.64285,10,1
Lake Transit,38.96184,-122.63317,10,1
Lake Transit,38.95803,-122.63127,10,1
Lake Transit,38.95131,-122.63141,10,1
Lake Transit,38.94518,-122.63113,10,1
Lake Transit,38.93922,-122.62921,10,1
Lake Transit,38.9362,-122.62674,10,1
Lake Transit,38.93178,-122.62321,0,0
Lake Transit,38.93721,-122.62788,0,0
Lake Transit,38.93914,-122.63009,0,0
Lake Transit,38.94106,-122.63157,0,0
Lake Transit,38.94567,-122.63129,0,0
Lake Transit,38.94852,-122.63142,0,0
Lake Transit,38.93198,-122.62322,10,1
Lake Transit,38.93279,-122.61704,15,2
Lake Transit,38.93622,-122.61849,10,1
Lake Transit,38.93612,-122.61351,10,1
Lake Transit,38.93787,-122.6107,10,1
Lake Transit,38.94098,-122.61068,10,1
Lake Transit,38.94348,-122.61068,10,1
Lake Transit,38.94528,-122.61511,10,1
Lake Transit,38.94982,-122.6153,10,1
Lake Transit,38.9536,-122.61513,10,1
Lake Transit,38.95402,-122.6218,10,1
Lake Transit,38.95058,-122.62485,20,2
Lake Transit,38.94979,-122.6287,20,2
Lake Transit,38.95274,-122.63116,10,1
Lake Transit,38.95582,-122.6315,10,1
Lake Transit,38.96062,-122.63134,10,1
Lake Transit,38.9628,-122.63138,10,1
Lake Transit,38.96646,-122.6317,10,1
Lake Transit,38.966,-122.63113,10,1
Lake Transit,38.96254,-122.6312,10,1
Lake Transit,38.96176,-122.6339,10,1
Lake Transit,38.96179,-122.63984,10,1
Lake Transit,38.96093,-122.64591,10,1
Lake Transit,38.95976,-122.64923,10,1
Lake Transit,38.95634,-122.64774,10,1
Lake Transit,38.95441,-122.64527,10,1
Lake Transit,38.9516,-122.64178,10,1
Lake Transit,38.9506,-122.63915,10,1
Lake Transit,38.95002,-122.63598,10,1
Lake Transit,38.94998,-122.63307,10,1
Lake Transit,38.94996,-122.62854,10,1
Lake Transit,38.95078,-122.62432,10,1
Lake Transit,38.95407,-122.6219,10,1
Lake Transit,38.95377,-122.61495,10,1
Lake Transit,38.95091,-122.6151,10,1
Lake Transit,38.94814,-122.61518,10,1
Lake Transit,38.94592,-122.61526,10,1
Lake Transit,38.94428,-122.61049,10,1
Lake Transit,38.94095,-122.61055,10,1
Lake Transit,38.93622,-122.61057,10,1
Lake Transit,38.93605,-122.6127,10,1
Lake Transit,38.93637,-122.62138,10,1
Lake Transit,39.10437,-122.91355,12,1
Lake Transit,39.13736,-122.90995,7,1
Lake Transit,39.16304,-122.92082,7,1
Lake Transit,39.16281,-122.91143,9,1
Lake Transit,39.16464,-122.90261,9,1
Lake Transit,39.1609,-122.90402,16,2
Lake Transit,39.14162,-122.88164,16,2
Lake Transit,39.12901,-122.87112,16,2
Lake Transit,39.12487,-122.86037,7,1
Lake Transit,39.12312,-122.84597,7,1
Lake Transit,39.12201,-122.84036,7,1
Lake Transit,39.12071,-122.83693,7,1
Lake Transit,39.09916,-122.80438,7,1
