name,address,lat,lon
River City High-Gym Foyer,1 2nd St  West Sacramento 95605,38.5857,-121.50915
Russian Baptist Church-Foyer Room,1000 Sacramento Ave  West Sacramento 95605,38.59015,-121.52728
Winters Joint Unified School District Office,101 E Grant Ave  Winters 95694,38.52603,-121.96937
Roundhouse-Table A,1020 Chestnut Ln  Davis 95616,38.55611,-121.72983
Roundhouse-Table B,1020 Chestnut Ln  Davis 95616,38.55611,-121.72983
Riverbank Elem - Library,1100 Carrie St  West Sacramento 95605,38.60064,-121.53058
West Sacramento City Hall-Galleria,1110 W Capitol Ave  West Sacramento 95691,38.58193,-121.5234
Covell Gardens- Conference Rm,1111 Alvarado Ave  Davis 95616,38.56275,-121.76184
Redwood Park,1111 Anderson Rd  Davis 95616,38.55308,-121.75937
John Rogers Hall-Table B,1125 East St  Woodland 95776,38.66473,-121.76324
John Rogers Hall Table A,1125 East St  Woodland 95776,38.66473,-121.76324
Lakeshore Apts,1175 Lake Blvd  Davis 95616,38.55366,-121.78828
Arthur Turner Library-Com Rm,1212 Merkley Ave  West Sacramento 95691,38.58022,-121.52335
The Californian-Main Office,1224 Cottonwood St  Woodland 95695,38.66511,-121.79478
St John'S Retirement Village,135 Woodland Ave  Woodland 95695,38.68901,-121.78045
Davis Fire Station #32-Apparatus Rm,1350 Arlington Blvd  Davis 95616,38.55542,-121.78672
Yolo Co Health & Human Services - Walker Room,137 N Cottonwood St  Woodland 95695,38.68759,-121.79513
Valley Oak Elementary- Mpr,1400 W Eighth St  Davis 95616,38.55012,-121.76516
Montgomery School-Library-Table A,1441 Danbury St  Davis 95618,38.54145,-121.7163
Montgomery School-Library-Table B,1441 Danbury St  Davis 95618,38.54145,-121.7163
Yolo County Housing,147 W Main St  Woodland 95695,38.67698,-121.79068
Trinity Church-Fellowship Hall,1500 Park Blvd  West Sacramento 95691,38.57144,-121.53082
Univ Retirement Com-Activity Rm,1515 Shasta Dr  Davis 95616,38.55962,-121.77466
Davis Girl Scout Cabin,1520 Tulip Ln  Davis 95618,38.56054,-121.71733
Springlake Fire Station #3,1550 Springlake Ct  Woodland 95776,38.67368,-121.74884
Birch Lane Elementary School-Mpr,1600 Birch Ln  Davis 95618,38.5603,-121.72703
Wdld Fire Dept #2-Apparatus Rm,1619 West St  Woodland 95695,38.65855,-121.78387
Western Yolo Grange Hall #423,16787 Forest Ave  Guinda 95637,38.82838,-122.19405
Esparto Firehouse,16960 Yolo Ave  Esparto 95627,38.69345,-122.01701
Esparto Library,17065 Yolo Ave  Esparto 95627,38.69249,-122.0163
Bryte Memorial Veteran'S Hall,1708 Lisbon Ave  West Sacramento 95605,38.59442,-121.54382
Zamora Elementary School,1716 Cottonwood St  Woodland 95695,38.65813,-121.79471
Davis Public Works Dept-Day Room,1717 Fifth St  Davis 95616,38.54908,-121.73087
Hyatt Place Conf - Room 1,173 Old Davis Rd  Davis 95616,38.5354,-121.74628
Hyatt Place Conf - Room 2,173 Old Davis Rd  Davis 95616,38.5354,-121.74628
Wdld Com & Senior Ctr-banquet Rm 2 Tbl A,2001 East St  Woodland 95776,38.65379,-121.76434
Wdld Com & Senior Ctr-banquet Rm 2 Tbl B,2001 East St  Woodland 95776,38.65379,-121.76434
Winters Community Center,201 Railroad Ave  Winters 95694,38.52113,-121.96815
Veteran's Memorial Center-Game Room,203 E Fourteenth St  Davis 95616,38.55646,-121.74773
Veteran's Memorial Center-club Rm,203 E Fourteenth St  Davis 95616,38.55646,-121.74773
W Sac Fire Station #45-App-Table A,2040 Lake Washington Blvd  West Sacramento 95691,38.55245,-121.53552
W Sac Fire Station #45- App-Table B,2040 Lake Washington Blvd  West Sacramento 95691,38.55245,-121.53552
Plainfield School-Main Hall,20450 County Road 97  Woodland 95695,38.64223,-121.82246
Emerson Jr High School- Mpr,2121 Calaveras Ave  Davis 95616,38.55156,-121.77733
Patwin Elem School-Mpr,2222 Shasta Dr  Davis 95616,38.55471,-121.77853
Woodland Masonic Center-Dining Hall,228 Palm Ave  Woodland 95695,38.68898,-121.77017
