Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
5643,BIG SPRINGSm COMMUNITY CHURCH,"7220 County Hwy A12, Montague, CA 96064, USA",41.62337,-122.40531,5644.0,CA,SISKIYOU COUNTY,"BIG SPRINGS, MAYTEN",False,False,1.0
5644,SONS OF ITALY HALL,"155 Clay St, Weed, CA 96094, USA",41.4233,-122.38337,5645.0,CA,SISKIYOU COUNTY,"BUTTEVILLE CONS, WEED 1, WEED 2",False,False,1.0
5645,DORRIS CITY HALL,"307 N Main St, Dorris, CA 96023, USA",41.97054,-121.91866,5646.0,CA,SISKIYOU COUNTY,DORRIS 1,False,False,1.0
5646,DUNSMUIR COMMUNITY BUILDING,"4841 Dunsmuir Ave, Dunsmuir, CA 96025, USA",41.22489,-122.27612,5647.0,CA,SISKIYOU COUNTY,"DUNSMUIR 3, DUNSMUIR CONS",False,False,1.0
5647,SCOTT VALLEY BEREAN CHURCH,"134 Church St, Etna, CA 96067, USA",41.45481,-122.89759,5648.0,CA,SISKIYOU COUNTY,"ETNA 2, ETNA 1",False,False,1.0
5648,MINERS INN CONVENTION CENTER,"122 E Miner St, Yreka, CA 96097, USA",41.73229,-122.63452,5649.0,CA,SISKIYOU COUNTY,FOREST MTN,False,False,1.0
5649,FORT JONES CITY HALL BUILDING,"11960 East St, Fort Jones, CA 96032, USA",41.60698,-122.83961,5650.0,CA,SISKIYOU COUNTY,"FT JONES 2, FT JONES 1",False,False,1.0
5650,VALLEY OAKS SENIORS CENTER,"7300 Quartz Valley Rd, Fort Jones, CA 96032, USA",41.55171,-122.9063,5651.0,CA,SISKIYOU COUNTY,GREENVIEW CONS,False,False,1.0
5651,GRENADA FIRE HALL,"6035 4th Ave, Grenada, CA 96038, USA",41.64588,-122.52528,5652.0,CA,SISKIYOU COUNTY,GRENADA,False,False,1.0
5652,HAPPY CAMP ELEMENTARY SCHOOL,"114 Park Way, Happy Camp, CA 96039, USA",41.79469,-123.37343,5653.0,CA,SISKIYOU COUNTY,HAPPY CAMP,False,False,1.0
5653,LAKE SHASTINA COMMUNITY CENTER,"15244 Driftwood Ln, Weed, CA 96094, USA",41.53532,-122.37318,5654.0,CA,SISKIYOU COUNTY,"LAKE SHASTINA M, LAKE SHASTINA E",False,False,1.0
5654,Siskiyou County Clerk's Office,"510 N Main St, Yreka, CA 96097, USA",41.73626,-122.63408,5655.0,CA,SISKIYOU COUNTY,Locality wide location,False,False,1.0
5655,SCOUT HALL,"405 E Colombero Dr, McCloud, CA 96057, USA",41.25616,-122.13066,5656.0,CA,SISKIYOU COUNTY,MCCLOUD CONS,False,False,1.0
5656,MONTAGUE COMMUNITY CENTER,"200 S 11th St, Montague, CA 96064, USA",41.72705,-122.52887,5657.0,CA,SISKIYOU COUNTY,"MONTAGUE 2, MONTAGUE 1",False,False,1.0
5657,MT SHASTA COMMUNITY BUILDING,"629 Alder St, Mt Shasta, CA 96067, USA",41.31783,-122.31555,5658.0,CA,SISKIYOU COUNTY,"MT SHASTA 1, MT SHASTA 2, MT SHASTA 4",False,False,1.0
5658,FIRST BAPTIST CHURCH,"812 Lassen Ln, Mt Shasta, CA 96067, USA",41.31916,-122.33221,5659.0,CA,SISKIYOU COUNTY,"MT SHASTA 3, KINSTREY",False,False,1.0
5659,MT SHASTA COMMUNITY BUILDING,"629 Alder St, Mt Shasta, CA 96067, USA",41.31783,-122.31555,5660.0,CA,SISKIYOU COUNTY,MT SHASTA 5,False,False,1.0
5660,MT SHASTA COMMUNITY BUILDING,"629 Alder St, Mt Shasta, CA 96067, USA",41.31783,-122.31555,5661.0,CA,SISKIYOU COUNTY,SISSON,False,False,1.0
5661,SONS OF ITALY HALL,"155 Clay St, Weed, CA 96094, USA",41.4233,-122.38337,5662.0,CA,SISKIYOU COUNTY,WEED 3,False,False,1.0
5662,WILLOW CREEK SCHOOL,"5321 York Rd, Montague, CA 96064, USA",41.84893,-122.46754,5663.0,CA,SISKIYOU COUNTY,WILLOW CREEK,False,False,1.0
5663,MINERS INN CONVENTION CENTER,"122 E Miner St, Yreka, CA 96097, USA",41.73229,-122.63452,5664.0,CA,SISKIYOU COUNTY,"YREKA 1, YREKA 2, YREKA 4, YREKA 5, YREKA 6",False,False,1.0
5664,MINERS INN CONVENTION CENTER,"122 E Miner St, Yreka, CA 96097, USA",41.73229,-122.63452,5665.0,CA,SISKIYOU COUNTY,YREKA 3,False,False,1.0
