Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
5796,GALLO CENTER FOR THE ARTS SATELLITE,"1000 I St, Modesto, CA 95354, USA",37.63936,-120.99834,5797.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5797,GALLO CENTER FOR THE ARTS,"1000 I St, Modesto, CA 95354, USA",37.63936,-120.99834,5798.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5798,AMERICAN LEGION HALL SATELLITE,"1021 S Santa Cruz Ave, Modesto, CA 95354, USA",37.62492,-120.97503,5799.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5799,AMERICAN LEGION HALL,"1021 S Santa Cruz Ave, Modesto, CA 95354, USA",37.62492,-120.97503,5800.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5800,STAN CULINARY ARTS INSTITUTE SATELLITE,"1040 Wakefield Dr, Oakdale, CA 95361, USA",37.75516,-120.83868,5801.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5801,STAN CULINARY ARTS INSTITUTE,"1040 Wakefield Dr, Oakdale, CA 95361, USA",37.75516,-120.83868,5802.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5802,GENE BIANCHI COMMUNITY CENTER SATELLITE,"110 S 2nd Ave, Oakdale, CA 95361, USA",37.7656,-120.84891,5803.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5803,GENE BIANCHI COMMUNITY CENTER,"110 S 2nd Ave, Oakdale, CA 95361, USA",37.7656,-120.84891,5804.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5804,GRACE DAVIS HIGH SCHOOL SATELLITE,"1200 W Rumble Rd, Modesto, CA 95350, USA",37.68117,-121.01004,5805.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5805,GRACE DAVIS HIGH SCHOOL,"1200 W Rumble Rd, Modesto, CA 95350, USA",37.68117,-121.01004,5806.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5806,STANISLAUS SELPA SATELLITE,"1404 Stonum Rd, Modesto, CA 95351, USA",37.6104,-120.9616,5807.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5807,STANISLAUS SELPA,"1404 Stonum Rd, Modesto, CA 95351, USA",37.6104,-120.9616,5808.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5808,PRINCETON EVENT CENTER SATELLITE,"1640 Princeton Ave, Modesto, CA 95350, USA",37.65639,-121.02075,5809.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5809,PRINCETON EVENT CENTER,"1640 Princeton Ave, Modesto, CA 95350, USA",37.65639,-121.02075,5810.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5810,CENTURY CENTER,"2401 E Orangeburg Ave #100, Modesto, CA 95355, USA",37.66397,-120.95343,5811.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5811,CENTURY CENTER SATELLITE,"2401 E Orangeburg Ave, Modesto, CA 95355, USA",37.66454,-120.95531,5812.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5812,CENTURY CENTER SATELLITE,"2401 E Orangeburg Ave, Modesto, CA 95355, USA",37.66454,-120.95531,5813.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5813,UNITED SAMARITANS FOUNDATION SATELLITE,"2413 3rd St, Hughson, CA 95326, USA",37.59612,-120.86703,5814.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5814,UNITED SAMARITANS FOUNDATION,"2413 3rd St, Hughson, CA 95326, USA",37.59612,-120.86703,5815.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5815,MODESTO CSA STANWORKS SATELLITE,"251 Hackett Rd, Modesto, CA 95358, USA",37.58847,-120.99104,5816.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5816,MODESTO CSA STANWORKS,"251 Hackett Rd, Modesto, CA 95358, USA",37.58847,-120.99104,5817.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
5817,SYLVAN IMPROVEMENT CLUB SATELLITE,"2545 Sylvan Ave, Modesto, CA 95355, USA",37.68944,-120.94931,5818.0,CA,STANISLAUS COUNTY,Locality wide location,False,False,1.0
5818,SYLVAN IMPROVEMENT CLUB,"2545 Sylvan Ave, Modesto, CA 95355, USA",37.68944,-120.94931,5819.0,CA,STANISLAUS COUNTY,Locality wide location,True,False,1.0
