name,address,lat,lon
Stanislaus County Clerk-Recorder and Registrar of Voters Office,1021 I St  Modesto 95354,37.64028,-120.99866
KNIGHTS OF COLUMBUS,1030 EAST AVE  TURLOCK 95380,37.49251,-120.84034
LIFE COMMUNITY CHURCH,105 E G ST  OAKDALE 95361,37.76438,-120.84832
THE CARPENTERS HOUSE,1105 S CARPENTER RD BUS.  MODESTO 95351,37.62734,-121.03087
SHACKELFORD FAMILY LEARNING CENTER,116 EL PASO AVE  MODESTO 95351,37.61388,-120.9925
EMPIRE UNION SCHOOL DISTRICT,116 N MCCLURE RD  MODESTO 95357,37.63922,-120.92949
NEWMAN FIRE STATION,1162 N ST  NEWMAN 95360,37.31797,-121.02185
GRACE DAVIS HIGH SCHOOL,1200 W RUMBLE RD BUS.  MODESTO 95350,37.68182,-121.01044
GENEVA PRESBYTERIAN CHURCH,1229 E FAIRMONT AVE BUS.  MODESTO 95350,37.65754,-120.9762
Community Services Agency (Turlock),1310 W Main St  Turlock 95380,37.49146,-120.86317
Turlock Community Services Agency,1310 W. Main St  Turlock,37.49146,-120.86317
VALLEY HOME SCHOOL,13231 PIONEER AVE  VALLEY HOME 95361,37.83064,-120.91563
STANISLAUS COUNTY PAL OFFICE,1325 BEVERLY DR  MODESTO 95351,37.62188,-121.02775
HICKMAN CHARTER SCHOOL,13306 4TH ST A  HICKMAN 95323,37.62033,-120.7483
NEWMAN FDES HALL,1357 R ST  NEWMAN 95360,37.31401,-121.02697
CROSSROADS CHURCH,1360 N JOHNSON RD  TURLOCK 95380,37.50497,-120.8245
MODESTO FIRE STATION #10,148 IMPERIAL AVE  MODESTO 95358,37.60059,-120.99512
WATERFORD ASSEMBLY OF GOD CHURCH,150 N PASADENA AVE  WATERFORD 95386,37.63924,-120.76995
MITCHELL COMMUNITY CHURCH,1507 S MITCHELL RD BUS.  TURLOCK 95380,37.4788,-120.94062
Oakdale Library,151 S 1st Ave  Oakdale 95361,37.7647,-120.84877
Oakdale Library,151 S. First Ave  Oakdale,37.7647,-120.84877
WELLSPRING ANGLICAN CHURCH,1548 CUMMINS DR  MODESTO 95358,37.65807,-121.03485
