idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
3418,-122.24558,37.86321,0.56097,0.55454,0.44884,0.85336,0.94064,0.72023,0.29118,0.07154,0.91855,0.98863,0.98426,0.96164,0.70695,0.68973
148,-121.92625,37.48728,0.00907,0.98677,0.89088,0.54756,0.85181,0.10414,0.22787,0.71341,0.44806,0.36281,0.77449,0.96857,0.58991,0.57942
496,-121.96342,37.52266,0.67443,0.90753,0.49564,0.07163,0.67009,0.53769,0.55357,0.87844,0.16975,0.56883,0.43386,0.96919,0.52973,0.53417
501,-121.91811,37.5234,0.52708,0.79896,0.50628,0.27844,0.34561,0.25203,0.0168,0.54522,0.18408,0.36573,0.36255,0.84471,0.40936,0.41699
559,-122.02705,37.5288,0.7883,0.73237,0.61403,0.15646,0.95446,0.31128,0.90823,0.77405,0.35445,0.76853,0.8819,0.81757,0.66792,0.65979
630,-121.99099,37.5366,0.80318,0.96239,0.50958,0.5402,0.87535,0.8435,0.69737,0.72892,0.51952,0.20088,0.79946,0.96877,0.65394,0.66158
633,-121.96379,37.53705,0.5509,0.0,0.72724,0.84789,0.96114,0.55825,0.32842,0.86899,0.65788,0.52023,0.96122,0.77028,0.67509,0.66286
691,-122.04556,37.54288,0.81057,0.0,0.73692,0.15278,0.80388,0.3944,0.82666,0.67702,0.42984,0.84772,0.76452,0.79658,0.60657,0.59384
698,-121.98211,37.54395,0.80318,0.96978,0.49067,0.5402,0.87535,0.8435,0.69737,0.72892,0.51952,0.20088,0.82125,0.95625,0.654,0.65569
758,-122.04576,37.55007,0.98751,0.98318,0.55947,0.56394,0.72173,0.0962,0.77693,0.49737,0.37727,0.59214,0.76435,0.97387,0.61994,0.61901
762,-122.0095,37.55069,0.79866,0.94957,0.80501,0.65153,0.76915,0.27179,0.63966,0.7244,0.71655,0.23857,0.91914,0.9808,0.65271,0.64873
832,-121.99156,37.55818,0.71262,0.88445,0.90895,0.61454,0.66617,0.33648,0.3392,0.46415,0.67309,0.30426,0.88971,0.98259,0.64845,0.64867
897,-122.01895,37.56492,0.61488,0.98535,0.50929,0.03757,0.70161,0.08976,0.4102,0.68884,0.5303,0.28675,0.57959,0.99729,0.51694,0.50439
903,-121.96454,37.56583,0.78044,0.691,0.65874,0.1748,0.7388,0.32549,0.34668,0.48349,0.0794,0.13694,0.33091,0.96531,0.44568,0.44751
963,-122.04635,37.57166,0.67685,0.8809,0.7479,0.38048,0.63861,0.28007,0.14735,0.67965,0.17217,0.16883,0.53826,0.98956,0.53713,0.54381
1029,-122.07375,37.57838,0.46247,0.84212,0.72845,0.02833,0.80651,0.38834,0.53765,0.60961,0.36515,0.76682,0.63114,0.96093,0.54458,0.53408
1038,-121.99213,37.57977,0.85111,0.86228,0.50261,0.34956,0.62292,0.05307,0.58542,0.32662,0.35813,0.66557,0.54577,0.98764,0.53171,0.52838
1099,-122.07395,37.58558,0.50765,0.0,0.72244,0.53042,0.7431,0.51642,0.40376,0.85336,0.58291,0.75516,0.83974,0.73701,0.57664,0.5592
1105,-122.01953,37.58651,0.4682,0.91584,0.87973,0.36239,0.81745,0.1613,0.58362,0.62165,0.25583,0.69691,0.4908,0.96819,0.60996,0.6019
1243,-122.0562,37.60028,0.90013,0.83386,0.58906,0.40196,0.65886,0.78742,0.80221,0.63385,0.58583,0.72854,0.24475,0.9742,0.52542,0.51518
1247,-122.01992,37.6009,0.62357,0.0,0.91004,0.36715,0.89343,0.6384,0.99285,0.76235,0.44183,0.93335,0.88779,0.70194,0.63319,0.60997
1530,-122.09329,37.62843,0.18416,0.63548,0.74427,0.09156,0.48462,0.62825,0.81417,0.89716,0.45825,0.90589,0.53137,0.91087,0.60616,0.62004
1534,-122.05699,37.62906,0.69737,0.9608,0.50578,0.36059,0.39048,0.87714,0.81588,0.73832,0.22532,0.67869,0.84149,0.99336,0.66349,0.68551
1535,-122.04791,37.62921,0.60455,0.95475,0.53041,0.63615,0.0,0.69494,0.84346,0.81295,0.73615,0.68195,0.94193,0.99457,0.70182,0.73
1602,-122.11164,37.6353,0.8962,0.98514,0.8559,0.54413,0.97074,0.34831,0.76699,0.83197,0.62064,0.42913,0.63056,0.89722,0.65423,0.64386
1606,-122.07534,37.63594,0.08282,0.691,0.75011,0.71425,0.91634,0.43372,0.96552,0.92432,0.59373,0.83473,0.95563,0.9699,0.76493,0.75789
1754,-122.09389,37.65001,0.27631,0.7598,0.73813,0.54597,0.84517,0.4066,0.89315,0.542,0.6387,0.88738,0.47381,0.78727,0.60306,0.58768
1756,-122.07574,37.65033,0.49168,0.73237,0.85222,0.45462,0.6516,0.86089,0.94033,0.85821,0.56314,0.43999,0.43327,0.88265,0.60572,0.61158
1777,-121.8851,37.65348,0.63435,0.91179,0.42054,0.71087,0.62718,0.68784,0.36335,0.42871,0.70827,0.16068,0.53563,0.97612,0.54357,0.54873
1835,-122.0487,37.65799,0.83322,0.63548,0.48758,0.26176,0.94657,0.14776,0.78349,0.26034,0.61032,0.98613,0.76606,0.91997,0.60939,0.59218
1856,-121.85804,37.66111,0.65433,0.95396,0.5287,0.53748,0.76673,0.43849,0.62474,0.51229,0.48462,0.58517,0.7876,0.99624,0.59521,0.58468
1865,-121.77633,37.66235,0.87986,0.90979,0.4584,0.82077,0.60417,0.79143,0.5295,0.03594,0.04442,0.25495,0.91234,0.96727,0.54019,0.53623
1905,-122.11245,37.66408,0.5812,0.82425,0.96919,0.51997,0.85594,0.45529,0.94258,0.84275,0.66515,0.79578,0.88541,0.88165,0.7377,0.72974
1940,-121.79466,37.66927,0.34714,0.55454,0.58485,0.07472,0.38739,0.26728,0.60761,0.05495,0.1939,0.16573,0.822,0.935,0.45067,0.45337
1979,-122.13989,37.67079,0.70063,0.0,0.68053,0.44434,0.68562,0.41997,0.81993,0.71007,0.39649,0.79114,0.63027,0.74803,0.5843,0.57465
1985,-122.08541,37.67175,0.4473,0.94264,0.50144,0.88048,0.82263,0.66381,0.71906,0.55169,0.78893,0.81805,0.74586,0.77583,0.6758,0.66148
1988,-122.05817,37.67223,0.90414,0.63548,0.49622,0.69072,0.74602,0.57096,0.65345,0.33301,0.53389,0.57125,0.46713,0.93889,0.5196,0.50646
2006,-121.89472,37.67493,0.31617,0.91179,0.46228,0.11249,0.32369,0.40844,0.22574,0.14488,0.31488,0.27773,0.35721,0.84492,0.42293,0.43962
2061,-122.10377,37.67863,0.48391,0.96443,0.83252,0.65746,0.7891,0.94985,0.94476,0.8359,0.80719,0.62307,0.81156,0.94682,0.76301,0.76456
2096,-121.78592,37.6838,0.69273,0.0,0.73993,0.53506,0.69697,0.65495,0.90359,0.78337,0.39983,0.18078,0.96857,0.90495,0.60763,0.61069
2098,-121.76775,37.68407,0.7412,0.92369,0.0,0.21676,0.53279,0.60936,0.30176,0.04187,0.50811,0.57631,0.96034,0.90591,0.55635,0.56692
2102,-121.73143,37.6846,0.11688,0.0,0.61624,0.05504,0.5808,0.80744,0.85123,0.5407,0.48792,0.65044,0.54565,0.73642,0.49781,0.49922
2135,-122.14938,37.68502,0.72169,0.63548,0.82688,0.55838,0.67422,0.78241,0.56841,0.95901,0.77397,0.72052,0.3211,0.78952,0.61816,0.62123
2137,-122.13122,37.68534,0.72169,0.94435,0.48925,0.55838,0.67422,0.78241,0.56841,0.95901,0.77397,0.72052,0.72411,0.96114,0.67733,0.69009
2144,-122.06765,37.68646,0.22144,0.55454,0.71931,0.74275,0.77366,0.8804,0.80623,0.44831,0.62666,0.59035,0.61369,0.98297,0.60123,0.5864
2165,-121.87692,37.6896,0.75311,0.63548,0.50728,0.4939,0.0,0.27631,0.15077,0.19962,0.33101,0.48546,0.57813,0.98827,0.41359,0.42894
2293,-122.15888,37.69924,0.94087,0.55454,0.81824,0.25378,0.93158,0.50046,0.70008,0.9168,0.69143,0.50435,0.4862,0.78213,0.57928,0.55996
2298,-122.11346,37.70006,0.7201,0.94264,0.94761,0.60794,0.96685,0.84839,0.85253,0.93356,0.80932,0.8982,0.86855,0.99236,0.76578,0.75409
2301,-122.08621,37.70053,0.53573,0.82425,0.8258,0.49469,0.86537,0.57518,0.672,0.64814,0.89089,0.56803,0.8407,0.98276,0.69056,0.68603
2317,-121.94087,37.70298,0.14818,0.96823,0.54423,0.5275,0.28604,0.4883,0.21646,0.27213,0.37514,0.25282,0.78489,0.99841,0.49516,0.51071
2320,-121.91362,37.70342,0.57597,0.98405,0.0,0.50769,0.27706,0.5412,0.66197,0.4214,0.33974,0.51116,0.84483,0.98668,0.53415,0.54384
2339,-121.74101,37.70605,0.92261,0.81265,0.48633,0.26653,0.70996,0.33928,0.6336,0.17066,0.6033,0.67392,0.90946,0.68257,0.5813,0.57653
2370,-122.18634,37.70594,0.7468,0.78176,0.8192,0.40898,0.91117,0.59068,0.8674,0.79645,0.75583,0.80644,0.88428,0.3982,0.71175,0.70884
2382,-122.07733,37.70789,0.36239,0.55454,0.71204,0.33569,0.30073,0.74697,0.49352,0.34434,0.44659,0.26653,0.33922,0.88353,0.46901,0.48009
2456,-122.14112,37.71396,0.3356,0.99841,0.59562,0.84388,0.8862,0.99557,0.79102,0.67,0.76473,0.54091,0.81686,0.9957,0.68858,0.67571
2469,-122.02301,37.71601,0.86389,0.81265,0.7848,0.43088,0.36531,0.15224,0.24308,0.67217,0.07409,0.33987,0.60664,0.84241,0.44358,0.45003
2479,-121.93216,37.71752,0.82775,0.63548,0.60718,0.29102,0.49626,0.6476,0.42549,0.4038,0.08893,0.34722,0.95141,0.81607,0.54165,0.56091
2487,-121.85947,37.71867,0.72875,0.83386,0.47205,0.0519,0.0,0.02461,0.15453,0.49294,0.25763,0.3186,0.51526,0.99992,0.3795,0.39776
2534,-122.16859,37.72066,0.39996,0.55454,0.8144,0.64701,0.96402,0.30414,0.7873,0.96724,0.64053,0.91396,0.5497,0.58735,0.66504,0.65093
2618,-122.15062,37.72819,0.88951,0.9631,0.96043,0.76527,0.90449,0.96419,0.79553,0.73163,0.72298,0.70464,0.32394,0.95078,0.69685,0.6949
2686,-122.2417,37.73371,0.9285,0.63548,0.64104,0.06415,0.47055,0.22273,0.2934,0.33723,0.05616,0.41943,0.19144,0.75905,0.37906,0.37846
2767,-122.16921,37.74225,0.23305,0.93429,0.91576,0.79327,0.46671,0.8827,0.98128,0.86047,0.96623,0.77902,0.71075,0.96393,0.72445,0.72081
2835,-122.16033,37.74961,0.19085,0.82425,0.96619,0.77501,0.78677,0.81709,0.8308,0.50823,0.81989,0.86247,0.84884,0.94686,0.73243,0.7254
2898,-122.17872,37.75647,0.42282,0.87297,0.84141,0.88788,0.52574,0.83953,0.93368,0.80242,0.79992,0.61061,0.86496,0.8698,0.7525,0.7542
2953,-122.24256,37.76249,0.56318,0.63548,0.83995,0.65533,0.38359,0.77342,0.33251,0.3458,0.28638,0.43619,0.3798,0.91505,0.53134,0.54248
2961,-122.16983,37.76383,0.11074,0.84212,0.83281,0.91041,0.0,0.90735,0.83949,0.54973,0.85687,0.8593,0.87422,0.92519,0.68076,0.69882
3012,-122.25187,37.76952,0.10673,0.85707,0.96811,0.90556,0.36364,0.68086,0.6957,0.47221,0.73168,0.86678,0.39265,0.94452,0.63682,0.63417
3019,-122.18823,37.77069,0.78475,0.82425,0.76936,0.75403,0.54231,0.82415,0.88959,0.66644,0.88508,0.81053,0.65803,0.66516,0.71996,0.71893
3065,-122.27936,37.77619,0.45316,0.73237,0.59975,0.73782,0.79315,0.83,0.28746,0.72294,0.76218,0.84338,0.79507,0.96076,0.67279,0.67114
3072,-122.21571,37.77739,0.52934,0.55454,0.94582,0.94814,0.92336,0.71755,0.9786,0.98901,0.95821,0.94973,0.77245,0.68566,0.77988,0.76232
3123,-122.22502,37.78441,0.11429,0.85009,0.94853,0.87167,0.83699,0.94847,0.96895,0.98253,0.97547,0.47752,0.48562,0.91789,0.79267,0.79502
3170,-122.23433,37.79144,0.15299,0.84212,0.94264,0.89641,0.87806,0.88654,0.85784,0.99369,0.95462,0.56444,0.60225,0.86203,0.75363,0.7501
3172,-122.21614,37.79178,0.60957,0.79896,0.98314,0.84981,0.83507,0.92349,0.92043,0.85629,0.92077,0.58324,0.55241,0.85039,0.69644,0.68218
3174,-122.19795,37.79211,0.33142,0.73237,0.85965,0.50247,0.30666,0.49043,0.73468,0.29866,0.46356,0.5977,0.28988,0.67447,0.51772,0.52137
