provider,lat,lon,num_stops_per_week,score
Lake Transit,38.65031,-122.59799,2.0,1.0
Lake Transit,38.58004,-122.5782,2.0,1.0
Lake Transit,38.57736,-122.57948,2.0,1.0
Lake Transit,38.54288,-122.47557,4.0,1.0
Lake Transit,38.5774,-122.57969,2.0,1.0
VINE Transit,38.2975,-122.28,700.0,4.0
VINE Transit,38.33049,-122.30593,0.0,0.0
VINE Transit,38.58354,-122.5746,82.0,1.0
VINE Transit,38.32338,-122.29622,162.0,2.0
VINE Transit,38.28545,-122.27448,100.0,1.0
VINE Transit,38.57712,-122.57958,82.0,1.0
VINE Transit,38.57718,-122.57975,164.0,2.0
VINE Transit,38.32237,-122.30185,162.0,2.0
VINE Transit,38.315,-122.2975,63.0,1.0
VINE Transit,38.31232,-122.29417,0.0,0.0
VINE Transit,38.28782,-122.29784,0.0,0.0
VINE Transit,38.29709,-122.29971,0.0,0.0
VINE Transit,38.32353,-122.29669,156.0,2.0
VINE Transit,38.28785,-122.3036,0.0,0.0
VINE Transit,38.31778,-122.285,156.0,2.0
VINE Transit,38.28361,-122.28833,0.0,0.0
VINE Transit,38.29111,-122.28944,0.0,0.0
VINE Transit,38.1791,-122.25579,78.0,1.0
VINE Transit,38.30237,-122.31709,0.0,0.0
VINE Transit,38.30169,-122.31495,0.0,0.0
VINE Transit,38.17098,-122.26228,80.0,1.0
VINE Transit,38.32333,-122.29667,0.0,0.0
VINE Transit,38.31028,-122.28333,63.0,1.0
VINE Transit,38.285,-122.27556,72.0,1.0
VINE Transit,38.40667,-122.36694,82.0,1.0
VINE Transit,38.34028,-122.32528,82.0,1.0
VINE Transit,38.32417,-122.29294,156.0,2.0
VINE Transit,38.32446,-122.29127,156.0,2.0
VINE Transit,38.32337,-122.28776,156.0,2.0
VINE Transit,38.31539,-122.28506,156.0,2.0
VINE Transit,38.31328,-122.28506,156.0,2.0
VINE Transit,38.30724,-122.28495,156.0,2.0
VINE Transit,38.27803,-122.27348,100.0,1.0
VINE Transit,38.17568,-122.2613,78.0,1.0
VINE Transit,38.17037,-122.26192,78.0,1.0
VINE Transit,38.16619,-122.26157,78.0,1.0
VINE Transit,38.15523,-122.25881,78.0,1.0
VINE Transit,38.16615,-122.26178,80.0,1.0
VINE Transit,38.17675,-122.26089,80.0,1.0
