Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
0,Modoc County Elections Department,108 E Modoc St  Alturas 96101,41.48307,-120.54173,,,,,,,
1,MODOC COUNTY ROAD DEPARTMENT SHOP,1610 OAK ST  ALTURAS 96101,41.49846,-120.5453,,,,,,,
2,CITY HALL,200 W NORTH ST  ALTURAS 96101,41.48359,-120.54374,,,,,,,
3,CEDARVILLE FAIRGROUNDS RESTAURANT,235 CENTER ST  CEDARVILLE 96104,41.52268,-120.17354,,,,,,,
4,MACYS FLYING SERVICE,530 CO RD 176  NEWELL 96134,41.89044,-121.36784,,,,,,,
5,CAL FIRE STATION,702 E 8TH ST  ALTURAS 96101,41.49127,-120.53485,,,,,,,
6,CAL PINES LODGE,750 SHASTA VIEW DR  ALTURAS 96101,41.40646,-120.69066,,,,,,,
