geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
6047000201,47,0.20266,0,0.96252,0,0.1007,0,0.22588,0,0.10209,0,0.02961,1,0.00255,1,0.53701,0,0.38412,0,0.01365,0,0.20553,0,0.01763,0.0,3626,119.74078,30.28208,1.0,1.0,1.0,1.0
6047000202,47,0.21338,0,0.98919,0,0.1094,0,0.2324,0,0.10323,0,0.02594,1,0.00212,1,0.64584,0,0.3261,0,0.00619,0,0.22628,0,0.00535,0.0,1841,24.36345,75.564,1.0,1.0,1.0,1.0
6047000203,47,0.28956,0,0.98921,0,0.125,0,0.14905,0,0.12883,0,0.04813,0,0.0,1,0.79018,0,0.14744,0,0.03373,0,0.33825,0,0.0125,0.0,9272,4.75941,1948.14033,1.0,1.0,1.0,1.0
6047000301,47,0.30127,0,0.94113,0,0.05573,0,0.14239,0,0.10857,0,0.18985,0,0.0,1,0.72431,0,0.07547,0,0.01692,0,0.0,1,0.05562,0.0,4790,26.14795,183.18833,1.0,1.0,1.0,1.0
6047000303,47,0.16298,0,0.95703,0,0.0683,1,0.16614,0,0.14449,0,0.02795,1,0.01339,1,0.45827,0,0.49488,0,0.01059,0,0.34916,0,0.02294,0.0,2158,113.6462,18.98876,1.0,1.0,1.0,1.0
6047000304,47,0.2953,0,0.93783,0,0.12295,0,0.18081,0,0.08064,0,0.19631,0,0.00168,1,0.71299,0,0.07994,0,0.03387,0,0.51729,0,0.02079,0.0,9116,7.17161,1271.12395,1.0,1.0,1.0,1.0
6047000401,47,0.25236,0,0.87778,0,0.23542,0,0.18414,0,0.04784,1,0.00328,1,0.02031,1,0.46068,0,0.49803,0,0.00599,0,0.51854,0,0.00526,0.0,1834,78.64581,23.31974,1.0,1.0,1.0,1.0
6047000402,47,0.1747,0,0.98152,0,0.05612,0,0.13753,1,0.06932,0,0.00177,1,0.0,1,0.31369,0,0.64437,0,0.03453,0,0.21516,0,0.0393,0.0,8071,119.85724,67.33844,1.0,1.0,1.0,1.0
6047000503,47,0.18677,0,0.96347,0,0.12741,0,0.22266,0,0.07459,0,0.03497,1,0.15227,0,0.41968,0,0.37233,0,0.01379,0,0.72839,0,0.0213,0.0,3292,117.91508,27.9184,1.0,1.0,1.0,1.0
6047000504,47,0.32662,0,0.95866,0,0.08281,0,0.16952,0,0.10321,0,0.01553,1,0.00244,1,0.78475,0,0.19485,0,0.01665,0,0.23601,0,0.00673,0.0,6129,6.87827,891.06697,1.0,1.0,1.0,1.0
6047000505,47,0.27939,0,0.96354,0,0.07795,0,0.19249,0,0.07714,0,0.06514,0,0.00615,1,0.65301,0,0.23548,0,0.02125,0,0.23237,0,0.01064,0.0,6156,45.51136,135.26292,1.0,1.0,1.0,1.0
6047000601,47,0.16753,0,0.94467,0,0.15426,0,0.23438,0,0.0837,0,0.01822,0,0.02861,0,0.55563,0,0.35029,0,0.01822,0,0.15511,0,0.02417,0.0,5438,4.15704,1308.14138,1.0,1.0,1.0,1.0
6047000602,47,0.1943,0,0.92427,0,0.10432,0,0.29356,0,0.11093,0,0.01479,1,0.01264,1,0.61856,0,0.34041,0,0.01548,0,0.25486,0,0.0055,0.0,3550,1.31698,2695.56579,1.0,1.0,1.0,1.0
6047000603,47,0.12916,0,0.94221,0,0.10828,0,0.24605,0,0.09283,0,0.04046,0,0.05032,1,0.57072,0,0.31418,0,0.02268,0,0.21691,0,0.01097,0.0,6143,4.16507,1474.88673,1.0,1.0,1.0,1.0
6047000701,47,0.18302,0,0.90572,0,0.08347,0,0.31202,0,0.09888,0,0.01054,1,0.08338,0,0.60477,0,0.25666,0,0.01162,0,0.20296,0,0.01844,0.0,3191,1.92693,1655.99808,1.0,1.0,1.0,1.0
6047000702,47,0.09362,0,0.97302,0,0.11863,0,0.05594,0,0.06425,0,0.11688,0,0.02922,1,0.29766,0,0.52544,0,0.02551,0,0.12735,0,0.03439,0.0,4903,22.2709,220.15279,1.0,1.0,1.0,1.0
6047000801,47,0.14735,0,0.96882,0,0.111,0,0.14301,0,0.10561,0,0.05867,0,0.04712,0,0.52699,0,0.33905,0,0.02271,0,0.14382,0,0.00961,0.0,4444,3.42387,1297.94825,1.0,1.0,1.0,1.0
6047000802,47,0.19434,0,0.92133,0,0.11735,0,0.12777,0,0.1212,0,0.07155,0,0.02215,0,0.50645,0,0.3833,0,0.01788,0,0.10541,0,0.00432,0.0,4296,2.294,1872.71138,1.0,1.0,1.0,1.0
6047000901,47,0.27096,0,0.97947,0,0.0639,0,0.11195,0,0.107,0,0.00993,1,0.01986,0,0.61271,0,0.33044,0,0.01372,0,0.32945,1,0.02676,0.57637,3970,767.41401,5.17322,1.0,1.0,1.0,1.0
6047000902,47,0.187,0,0.96937,0,0.13115,0,0.14684,0,0.05965,0,0.16549,0,0.008,1,0.43377,0,0.36612,0,0.03856,0,0.34768,0,0.01318,0.0,8419,21.85883,385.15328,1.0,1.0,1.0,1.0
6047001002,47,0.11928,0,0.95264,0,0.12405,0,0.26673,0,0.2647,0,0.19187,0,0.0505,0,0.4384,0,0.29577,0,0.07113,0,0.15834,0,0.04132,0.0,13467,17.2377,781.2528,1.0,1.0,1.0,1.0
6047001003,47,0.12897,0,0.76606,0,0.23177,0,0.29643,0,0.12193,0,0.07685,0,0.08456,0,0.53679,0,0.22798,0,0.01745,0,0.42893,0,0.01465,0.0,4061,1.59919,2539.40688,1.0,1.0,1.0,1.0
6047001004,47,0.0931,0,0.77577,0,0.1855,0,0.27443,0,0.1537,0,0.09753,0,0.08904,0,0.4926,0,0.27507,0,0.01748,0,0.29131,0,0.04544,0.0,3968,2.05583,1930.12369,1.0,1.0,1.0,1.0
6047001005,47,0.15727,0,0.95824,0,0.18302,0,0.2694,0,0.11662,0,0.04714,0,0.12962,0,0.6026,0,0.19139,0,0.01072,0,0.28765,0,0.02055,0.0,2406,2.83285,849.32124,1.0,1.0,1.0,1.0
6047001101,47,0.06674,0,0.97005,0,0.16818,0,0.19327,0,0.07763,0,0.09646,0,0.04084,1,0.37845,0,0.43654,0,0.02831,0,0.23239,0,0.0148,0.0,5880,2.43639,2413.40518,1.0,1.0,1.0,1.0
6047001200,47,0.11289,0,0.9707,0,0.13915,0,0.12352,0,0.055,0,0.06388,0,0.02679,1,0.45706,0,0.37349,0,0.02301,0,0.15089,0,0.007,0.0,5023,4.24628,1182.91893,1.0,1.0,1.0,1.0
6047001301,47,0.1176,0,0.7418,0,0.12204,0,0.31124,0,0.11608,0,0.0263,1,0.03757,0,0.56875,0,0.35875,0,0.01349,0,0.25757,0,0.04639,0.0,3213,2.57511,1247.71593,1.0,1.0,1.0,1.0
6047001302,47,0.14737,0,0.76543,0,0.22276,0,0.47749,0,0.11486,0,0.01114,1,0.03446,1,0.65019,0,0.26558,0,0.01252,0,0.35211,0,0.07198,0.0,3264,1.62501,2008.60251,1.0,1.0,1.0,1.0
6047001401,47,0.09845,0,0.93741,0,0.15964,0,0.28789,0,0.06891,0,0.03362,0,0.02361,1,0.59251,0,0.32237,0,0.01628,0,0.33313,0,0.00976,0.0,3953,1.76661,2237.61644,1.0,1.0,1.0,1.0
6047001402,47,0.12588,0,0.87313,0,0.14751,0,0.25959,0,0.11892,0,0.06353,1,0.05471,0,0.47343,0,0.38345,0,0.01971,0,0.13239,0,0.00406,0.0,4277,4.93186,867.2179,1.0,1.0,1.0,1.0
6047001501,47,0.17998,0,0.97163,0,0.09071,0,0.09403,0,0.12289,0,0.17031,0,0.0099,1,0.63835,0,0.17237,0,0.00932,0,0.0,1,0.03314,0.0,2693,6.56736,410.05843,1.0,1.0,1.0,1.0
6047001502,47,0.40614,0,0.7741,0,0.155,0,0.31808,0,0.09103,0,0.04809,1,0.00472,1,0.87291,0,0.07428,0,0.00653,0,0.2887,0,0.02643,0.0,2822,0.83403,3383.56136,1.0,1.0,1.0,1.0
6047001503,47,0.27104,0,0.82293,0,0.16189,0,0.51908,0,0.12803,0,0.10949,1,0.06325,1,0.74395,0,0.06892,0,0.01299,0,0.66091,0,0.0159,0.0,4438,1.2464,3560.66758,1.0,1.0,1.0,1.0
6047001601,47,0.43343,0,0.75985,0,0.10479,0,0.54537,0,0.12034,0,0.02218,1,0.05191,1,0.80982,0,0.10311,0,0.00799,0,0.19948,0,0.01627,0.0,4498,2.11476,2126.9566,1.0,1.0,1.0,1.0
6047001602,47,0.31127,0,0.97166,0,0.12563,0,0.28845,0,0.10651,0,0.19017,0,0.05421,0,0.64212,0,0.09978,0,0.02135,0,0.21203,0,0.01057,0.0,7243,8.40358,861.89443,1.0,1.0,1.0,1.0
6047001700,47,0.17461,0,0.94196,0,0.16771,0,0.36804,0,0.07032,0,0.11505,0,0.04847,0,0.598,0,0.21783,0,0.02181,0,0.20848,0,0.0123,0.0,6335,4.13197,1533.16802,1.0,1.0,1.0,1.0
6047001801,47,0.04047,1,0.96226,0,0.0407,1,0.0799,0,0.50061,0,0.14758,0,0.02203,1,0.41843,0,0.37926,0,0.0292,0,0.50705,0,0.03316,0.0,4288,18.05293,237.52383,1.0,1.0,1.0,1.0
6047001901,47,0.5205,0,0.90056,0,0.09543,0,0.26903,0,0.08265,0,0.00272,1,0.0,1,0.87765,0,0.10495,0,0.01465,0,0.15559,0,0.00858,0.0,5739,265.34742,21.62825,1.0,1.0,1.0,1.0
6047001902,47,0.32998,0,0.93176,0,0.14185,0,0.17044,0,0.08913,0,0.0145,1,0.01535,1,0.72239,0,0.23966,0,0.00859,0,0.0,1,0.01496,0.37366,2572,291.52206,8.82266,1.0,1.0,1.0,1.0
6047002000,47,0.31998,0,0.92278,0,0.11358,0,0.23747,0,0.07943,0,0.0023,1,0.00161,1,0.62213,0,0.36777,0,0.03217,0,0.20561,0,0.02042,0.0,7835,606.88643,12.91016,1.0,1.0,1.0,1.0
6047002100,47,0.31217,0,0.92704,0,0.09125,0,0.10356,0,0.11799,0,0.02803,0,0.00471,1,0.68135,0,0.24494,0,0.01345,0,0.2998,0,0.02748,0.02258,3862,1497.04623,2.57975,1.0,1.0,1.0,1.0
6047002201,47,0.42493,0,0.94029,0,0.07669,0,0.35612,0,0.09874,0,0.01152,1,0.00512,1,0.77228,0,0.20099,0,0.01895,0,0.0,1,0.03597,0.0,6097,5.35137,1139.33479,1.0,1.0,1.0,1.0
6047002202,47,0.31587,0,0.94921,0,0.11417,0,0.16372,0,0.09066,0,0.00757,1,0.02645,0,0.79508,0,0.14484,0,0.033,0,0.10251,0,0.00958,0.0,9923,12.59604,787.78756,1.0,1.0,1.0,1.0
6047002301,47,0.1585,0,0.9371,0,0.07717,0,0.07296,0,0.06347,0,0.04468,0,0.0395,1,0.51916,0,0.39473,0,0.02944,0,0.12762,0,0.02858,0.0,6680,8.06692,828.07368,1.0,1.0,1.0,1.0
6047002302,47,0.3502,0,0.95339,0,0.0919,0,0.16362,0,0.08552,0,0.03768,0,0.02263,0,0.72201,0,0.16665,0,0.04905,0,0.0,1,0.01783,0.0,13709,35.91367,381.72092,1.0,1.0,1.0,1.0
6047002401,47,0.38547,0,0.83993,0,0.1368,0,0.17212,0,0.101,0,0.03485,1,0.04765,1,0.55405,0,0.35064,0,0.00533,0,0.0,1,0.00555,0.0195,1756,231.86127,7.57349,1.0,1.0,1.0,1.0
6047002402,47,0.25168,0,0.96149,0,0.06562,0,0.16373,0,0.10004,0,0.00406,1,0.03195,0,0.7406,0,0.17847,0,0.02717,0,0.31107,0,0.01349,0.00789,7505,28.08417,267.23244,1.0,1.0,1.0,1.0
6047002500,47,0.18198,0,0.9542,0,0.15934,0,0.10646,0,0.09795,0,0.12223,0,0.00963,1,0.39556,0,0.46086,0,0.00992,0,0.21922,0,0.01033,0.0,2328,519.2574,4.48333,1.0,1.0,1.0,1.0
6047002600,47,0.10574,0,0.95671,0,0.07266,0,0.14843,0,0.10165,0,0.1279,0,0.04258,1,0.38859,0,0.43235,0,0.02544,0,0.0,1,0.01812,0.0,5319,46.25952,114.98175,1.0,1.0,1.0,1.0
