idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
146,-121.42124,39.01862,0.47801,0.86976,0.56768,0.29867,0.57109,0.19366,0.31367,0.28674,0.02932,0.49199,0.52779,0.95124,0.45412,0.44888
520,-121.3302,39.09883,0.01398,0.0,0.72997,0.10638,0.89362,0.0,0.5462,0.18002,0.35527,0.89362,0.30583,0.19434,0.33519,0.3005
656,-121.38628,39.127,0.01398,0.82543,0.0,0.10638,0.89362,0.0,0.5462,0.18002,0.35527,0.89362,0.30583,0.14524,0.33381,0.31186
1079,-121.30434,39.20709,0.1207,0.0,0.0,0.42584,0.0,0.62905,0.41902,0.77975,0.74327,0.61575,0.05217,0.05932,0.25625,0.26142
1095,-121.51771,39.21183,0.6969,0.0,0.57177,0.5595,0.0,0.41255,0.18002,0.39209,0.22162,0.18002,1.0,0.91544,0.45442,0.46867
1202,-121.60162,39.23236,0.6969,0.98977,0.61439,0.5595,0.0,0.41255,0.18002,0.39209,0.22162,0.18002,0.47767,0.74429,0.48442,0.51605
1223,-121.40687,39.23475,0.6969,0.96966,0.61984,0.5595,0.0,0.41255,0.18002,0.39209,0.22162,0.18002,0.89124,0.99523,0.52728,0.55464
1652,-121.42681,39.30652,0.6969,0.82543,0.67099,0.5595,0.0,0.41255,0.18002,0.39209,0.22162,0.18002,0.85953,0.83328,0.42764,0.44676
1654,-121.40825,39.30673,0.6969,0.95909,0.65087,0.5595,0.0,0.41255,0.18002,0.39209,0.22162,0.18002,0.73202,0.96863,0.44464,0.46378
2330,-121.04812,39.44714,0.29799,0.82543,0.68633,0.79816,0.0,0.77463,0.0,0.0,0.54483,0.0,0.13979,0.40743,0.3374,0.3547
2365,-121.04823,39.45434,0.29799,0.91954,0.72042,0.79816,0.0,0.77463,0.0,0.0,0.54483,0.0,0.13979,0.20764,0.33731,0.35744
2442,-121.27186,39.47382,0.29799,0.82543,0.64644,0.79816,0.0,0.77463,0.0,0.0,0.54483,0.0,0.59734,0.63621,0.47217,0.49625
2480,-121.21615,39.48158,0.29799,0.0,0.0,0.79816,0.0,0.77463,0.0,0.0,0.54483,0.0,0.19127,0.47153,0.31539,0.33777
