Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
1116,Golden Hills Community Church - Antioch,"1800 Woodland Dr, Antioch, CA 94509, USA",38.00472,-121.79847,1116.0,CA,CONTRA COSTA COUNTY,"Antioch128, Antioch116, Antioch811, Antioch812, Antioch813",False,False,1.0
1117,Grace Bible Fellowship of Antioch,"3415 Oakley Rd, Antioch, CA 94509, USA",37.99895,-121.75703,1117.0,CA,CONTRA COSTA COUNTY,"Antioch130, Antioch823",False,False,1.0
1118,Black Diamond Middle School,"4730 Sterling Hill Dr, Antioch, CA 94531, USA",37.96946,-121.76794,1118.0,CA,CONTRA COSTA COUNTY,"Antioch135, Antioch136, Antioch137, Antioch151, Antioch821",False,False,1.0
1119,St John's Lutheran Church,"1360 E Tregallas Rd, Antioch, CA 94509, USA",37.99495,-121.78639,1119.0,CA,CONTRA COSTA COUNTY,"Antioch155, Antioch131, Antioch132, Antioch134, Antioch117, Antioch150, Antioch806, Antioch153",False,False,1.0
1120,Carmen Dragon Elementary,"4721 Vista Grande Dr, Antioch, CA 94531, USA",37.96587,-121.75294,1120.0,CA,CONTRA COSTA COUNTY,"Antioch801, Antioch138, Antioch152",False,False,1.0
1121,Lone Tree Elementary School,"1931 Mokelumne Dr, Antioch, CA 94531, USA",37.96218,-121.78921,1121.0,CA,CONTRA COSTA COUNTY,"Antioch802, Antioch142, Antioch143",False,False,1.0
1122,Antioch Middle School,"1500 D St, Antioch, CA 94509, USA",38.00667,-121.81101,1122.0,CA,CONTRA COSTA COUNTY,"Antioch817, Antioch818, Antioch113, Antioch148, Fairgrounds801",False,False,1.0
1123,St Demetrios Greek Orthodox Church,"1955 Kirker Pass Rd, Concord, CA 94521, USA",37.96218,-121.94398,1123.0,CA,CONTRA COSTA COUNTY,"AyersRanch801, AyersRanch802, AyersRanch803, Concord135, Concord136, Concord159, Concord804",False,False,1.0
1124,Ambrose Community Center,"3105 Willow Pass Rd, Bay Point, CA 94565, USA",38.02625,-121.94918,1124.0,CA,CONTRA COSTA COUNTY,"BayPoint102, BayPoint103, BayPoint104, BayPoint101, BayPoint108, BayPoint801",False,False,1.0
1125,The Bay Church,"4725 Evora Rd, Bay Point, CA 94565, USA",38.02308,-121.9825,1125.0,CA,CONTRA COSTA COUNTY,"BayPoint802, BayPoint105, BayPoint106, BayPoint107, Baypoint109, Nichols801",False,False,1.0
1126,Scout Hall,"3090 Ranch Ln, Bethel Island, CA 94511, USA",38.01493,-121.63887,1126.0,CA,CONTRA COSTA COUNTY,"BethelIsland807, BethelIsland804, BethelIsland102, BethelIsland801, BethelIsland802, BethelIsland805, BethelIsland803, BethelIsland806",False,False,1.0
1127,Cornerstone Fellowship - Brentwood,"6641 Lone Tree Way, Brentwood, CA 94513, USA",37.96138,-121.72936,1127.0,CA,CONTRA COSTA COUNTY,"BlackDiamond805, BlackDiamond801, BlackDiamond802, Brentwood101, Brentwood103, Brentwood104, Brentwood105, Brentwood113, Brentwood114, Brentwood115, Brentwood116, Brentwood129, Brentwood132",False,False,1.0
1128,Diablo Country Club,"1700 Club House Rd, Danville, CA 94526, USA",37.83617,-121.95791,1128.0,CA,CONTRA COSTA COUNTY,"BlackHawk101, BlackHawk102, BlackHawk106, BlackHawk109, BlackHawk801, BlackHawk802, Diablo101",False,False,1.0
1129,Blackhawk Country Club,"3521 Country Club Pl, Blackhawk, CA 94506, USA",37.80911,-121.8905,1129.0,CA,CONTRA COSTA COUNTY,"BlackHawk103, BlackHawk104, BlackHawk105, BlackHawk107, BlackHawk108, Tassajara802, Tassajara803, Tassajara805, Tassajara806",False,False,1.0
1130,The Rock Church- Brentwood,"1770 Adams Ln, Brentwood, CA 94513, USA",37.95358,-121.70485,1130.0,CA,CONTRA COSTA COUNTY,"Brentwood107, Brentwood110, Brentwood111",False,False,1.0
1131,Club Los Meganos,"1700 Trilogy Pkwy, Brentwood, CA 94513, USA",37.89894,-121.72939,1131.0,CA,CONTRA COSTA COUNTY,"Brentwood121, Brentwood126, Brentwood127, Brentwood128",False,False,1.0
1132,Brentwood Bible Fellowship,"3415 Walnut Blvd, Brentwood, CA 94513, USA",37.92421,-121.69661,1132.0,CA,CONTRA COSTA COUNTY,"Brentwood122, Brentwood123, Brentwood124, Brentwood125",False,False,1.0
1133,Golden Hills Community Church - Brentwood,"2401 Shady Willow Ln, Brentwood, CA 94513, USA",37.96016,-121.73843,1133.0,CA,CONTRA COSTA COUNTY,"Brentwood801, Brentwood106, Brentwood808, Brentwood109, Brentwood809, Brentwood810, Brentwood130",False,False,1.0
1134,Brentwood Community Center,"35 Oak St, Brentwood, CA 94513, USA",37.93456,-121.69277,1134.0,CA,CONTRA COSTA COUNTY,"Brentwood802, Brentwood803, Brentwood806, Brentwood807, Brentwood108, Brentwood112, Brentwood120, Brentwood131, Brentwood133",False,False,1.0
1135,Mc Clarren Chapel - LDS,"1101 McClarren Rd, Brentwood, CA 94513, USA",37.92971,-121.70766,1135.0,CA,CONTRA COSTA COUNTY,"Brentwood804, Brentwood117, Brentwood118, Brentwood119, Brentwood134, Brentwood135",False,False,1.0
1136,Seventh Day Adventist Church - Pleasant Hill,"800 Grayson Rd, Pleasant Hill, CA 94523, USA",37.94621,-122.08878,1136.0,CA,CONTRA COSTA COUNTY,"BrionesHills102, BrionesHills801, BrionesHills802, BrionesHills803, BrionesHills804, BrionesHills805",False,False,1.0
1137,Excelsior School,"14401 Byron Hwy, Discovery Bay, CA 94514, USA",37.87616,-121.64051,1137.0,CA,CONTRA COSTA COUNTY,"Byron101, Byron801, Byron802, Byron803, MarshCreek801, MarshCreek802, MarshCreek803",False,False,1.0
1138,Holy Shepherd Lutheran Church,"433 Moraga Way, Orinda, CA 94563, USA",37.86033,-122.16365,1138.0,CA,CONTRA COSTA COUNTY,"Caldecott801, Canyon801, Orinda101, Orinda104, Orinda107",False,False,1.0
1139,North Gate Rd Chapel - LDS,"100 N Gate Rd, Walnut Creek, CA 94598, USA",37.9137,-122.00409,1139.0,CA,CONTRA COSTA COUNTY,"CastleRock801, WalnutCreek138, WalnutCreek118, WalnutCreek119, WalnutCreek139, WalnutCreek130, WalnutCreek132",False,False,1.0
1140,Clayton Endeavor Hall,"6008 Center St, Clayton, CA 94517, USA",37.94027,-121.93653,1140.0,CA,CONTRA COSTA COUNTY,"Clayton102, Clayton103, Clayton101",False,False,1.0
1141,Oakhurst Country Club,"1001 Peacock Creek Dr, Clayton, CA 94517, USA",37.94139,-121.92703,1141.0,CA,CONTRA COSTA COUNTY,"Clayton104, Clayton105, Clayton106, BrionesValley801, BrionesValley802, Clayton107, BrionesValley803, BrionesValley804, BrionesValley805",False,False,1.0
1142,New Hope Church,"2120 Olivera Ct, Concord, CA 94520, USA",37.99725,-122.04139,1142.0,CA,CONTRA COSTA COUNTY,"Clyde801, Clyde802, Concord101, Concord102, Concord103, Concord104, Concord105, Concord106, Concord802, Concord803, Concord824, Tesoro801",False,False,1.0
1143,First Christian Church - Concord,"3039 Willow Pass Rd, Concord, CA 94519, USA",37.98116,-122.0227,1143.0,CA,CONTRA COSTA COUNTY,"Concord107, Concord108, Concord109, Concord805, Concord806, Concord808",False,False,1.0
1144,First Lutheran Church,"4000 Concord Blvd, Concord, CA 94519, USA",37.97725,-121.99814,1144.0,CA,CONTRA COSTA COUNTY,"Concord113, Concord114, Concord122, Concord115, Concord809",False,False,1.0
1145,Concord Historical Society,"1928 Clayton Rd, Concord, CA 94520, USA",37.97353,-122.03531,1145.0,CA,CONTRA COSTA COUNTY,"Concord116, Concord118, Concord166, Concord801, Concord825",False,False,1.0
1146,Harvest House - Suite K,"2395 Monument Blvd, Concord, CA 94520, USA",37.95962,-122.03532,1146.0,CA,CONTRA COSTA COUNTY,"Concord117, Concord147, Concord813",False,False,1.0
1147,Bethel Baptist Church,"3578 Clayton Rd, Concord, CA 94519, USA",37.96981,-122.01026,1147.0,CA,CONTRA COSTA COUNTY,"Concord119, Concord124, Concord127, Concord810",False,False,1.0
1148,Concord Blvd Chapel - LDS,"3700 Concord Blvd, Concord, CA 94519, USA",37.97716,-122.00715,1148.0,CA,CONTRA COSTA COUNTY,"Concord120, Concord121, Concord112, Concord807",False,False,1.0
1149,Concord High School,"4200 Concord Blvd, Concord, CA 94521, USA",37.97839,-121.98759,1149.0,CA,CONTRA COSTA COUNTY,"Concord130, Concord123, Concord133, Concord128, Concord129, Concord134",False,False,1.0
1150,Valley Christian Church,"1411 La Vista Ave, Concord, CA 94521, USA",37.96614,-122.0052,1150.0,CA,CONTRA COSTA COUNTY,"Concord132, Concord125, Concord126, Concord140",False,False,1.0
1151,Clayton Valley Charter High School,"1101 Alberta Way, Concord, CA 94521, USA",37.95024,-121.96947,1151.0,CA,CONTRA COSTA COUNTY,"Concord139, Concord131, Concord137, Concord138",False,False,1.0
1152,Walnut Country - Clubhouse,"4465 S Larwin Ave, Concord, CA 94521, USA",37.94867,-121.9869,1152.0,CA,CONTRA COSTA COUNTY,"Concord141, Concord144, Concord168, Concord811, Concord812, Concord823",False,False,1.0
1153,Refuge Church,"1187 Meadow Ln, Concord, CA 94520, USA",37.95934,-122.04233,1153.0,CA,CONTRA COSTA COUNTY,"Concord145, Concord146",False,False,1.0
1154,Willow Creek Center,"1026 Mohr Ln, Concord, CA 94518, USA",37.94425,-122.04335,1154.0,CA,CONTRA COSTA COUNTY,"Concord150, Concord163, Concord165, Concord817",False,False,1.0
1155,Fair Oaks Church,"1925 Risdon Rd, Concord, CA 94518, USA",37.94463,-122.03418,1155.0,CA,CONTRA COSTA COUNTY,"Concord154, Concord149, Concord152, Concord164, Concord814, Concord818, Concord819, Concord820, Concord821",False,False,1.0
1156,Holy Cross Lutheran Church,"1092 Alberta Way, Concord, CA 94521, USA",37.94689,-121.96846,1156.0,CA,CONTRA COSTA COUNTY,"Concord156, Concord161",False,False,1.0
1157,Contra Costa Farm Bureau Building,"5554 Clayton Rd, Concord, CA 94521, USA",37.94883,-121.95189,1157.0,CA,CONTRA COSTA COUNTY,"Concord158, Concord157, Concord160, Concord167, Concord822",False,False,1.0
1158,El Rancho Restaurant,"1450 Monument Blvd, Concord, CA 94520, USA",37.95189,-122.04455,1158.0,CA,CONTRA COSTA COUNTY,"Concord815, Concord816",False,False,1.0
1159,Crockett Community Auditorium,"850 Pomona St, Crockett, CA 94525, USA",38.0527,-122.21863,1159.0,CA,CONTRA COSTA COUNTY,"Crockett101, Crockett102, Crockett801, Oleum801, PortCosta801",False,False,1.0
1160,The Rock Church- Danville,"2615 Camino Tassajara, Danville, CA 94506, USA",37.80769,-121.94878,1160.0,CA,CONTRA COSTA COUNTY,"Danville108, Danville109, Danville112, Danville113, Danville124, Danville125",False,False,1.0
1161,St Timothy Episcopal Church,"1550 Diablo Rd, Danville, CA 94526, USA",37.83677,-121.97135,1161.0,CA,CONTRA COSTA COUNTY,"Danville801, Danville802, Danville101, Danville107, Danville120, Danville121, Danville122, Danville129",False,False,1.0
1162,Peace Lutheran Church,"3201 Camino Tassajara, Danville, CA 94506, USA",37.80079,-121.92751,1162.0,CA,CONTRA COSTA COUNTY,"Danville803, Danville103, Danville110, Danville114, Danville115, Danville116, Danville127, Danville130",False,False,1.0
1163,Greenbrook Elementary,"1475 Harlan Dr, Danville, CA 94526, USA",37.79147,-121.97539,1163.0,CA,CONTRA COSTA COUNTY,"Danville804, Danville805, Danville806, Danville111, Danville117, Danville118, Danville119, Danville126",False,False,1.0
1164,Danville Town Hall Meeting,"201 Front St, Danville, CA 94526, USA",37.82142,-121.99792,1164.0,CA,CONTRA COSTA COUNTY,"Danville807, Danville104, Danville105, Danville106, Danville123",False,False,1.0
1165,Town of Discovery Bay Community Center,"1601 Discovery Bay Blvd, Discovery Bay, CA 94505, USA",37.9027,-121.60134,1165.0,CA,CONTRA COSTA COUNTY,"DiscoveryBay103, DiscoveryBay104, DiscoveryBay106, DiscoveryBay107, DiscoveryBay801, DiscoveryBay802, DiscoveryBay803, DiscoveryBay804, DiscoveryBay805, DiscoveryBay806, DiscoveryBay807, DiscoveryBay808, DiscoveryBay809, DiscoveryBay810, DiscoveryBay811, DiscoveryBay812",False,False,1.0
1166,Open Door United Methodist Church,"6226 Arlington Blvd, Richmond, CA 94805, USA",37.94468,-122.31624,1166.0,CA,CONTRA COSTA COUNTY,"EastRichmond101, EastRichmond102, EastRichmond103, EastRichmond801, EastRichmond802, EastRichmond803, Richmond804, Richmond849",False,False,1.0
1167,St Peter Christian Methodist Episcopal Church,"5324 Cypress Ave, El Cerrito, CA 94530, USA",37.91936,-122.31894,1167.0,CA,CONTRA COSTA COUNTY,"ElCerrito101, ElCerrito102, ElCerrito103",False,False,1.0
1168,St John's Community Center,"6500 Gladys Ave, El Cerrito, CA 94530, USA",37.91947,-122.3121,1168.0,CA,CONTRA COSTA COUNTY,"ElCerrito104, ElCerrito106, ElCerrito114",False,False,1.0
1169,El Cerrito Community Center,"7007 Moeser Ln, El Cerrito, CA 94530, USA",37.91477,-122.30335,1169.0,CA,CONTRA COSTA COUNTY,"ElCerrito105, ElCerrito107, ElCerrito108, ElCerrito110",False,False,1.0
1170,St Jerome Catholic Church,"308 Carmel Ave, El Cerrito, CA 94530, USA",37.90289,-122.29042,1170.0,CA,CONTRA COSTA COUNTY,"ElCerrito109, ElCerrito113",False,False,1.0
1171,El Cerrito City Hall,"10890 San Pablo Ave, El Cerrito, CA 94530, USA",37.91571,-122.31097,1171.0,CA,CONTRA COSTA COUNTY,"ElCerrito111, ElCerrito112, ElCerrito115",False,False,1.0
1172,St Callistus Church,"3580 San Pablo Dam Rd, El Sobrante, CA 94803, USA",37.96326,-122.31903,1172.0,CA,CONTRA COSTA COUNTY,"ElSobrante106, ElSobrante107, ElSobrante810, ElSobrante801, ElSobrante802, ElSobrante803, ElSobrante101, ElSobrante102, ElSobrante104, ElSobrante804, ElSobrante105, ElSobrante805, ElSobrante806, ElSobrante807, ElSobrante808, ElSobrante809",False,False,1.0
1173,Hilltop Mall,"2200 Hilltop Mall Rd, Richmond, CA 94806, USA",37.98088,-122.32953,1173.0,CA,CONTRA COSTA COUNTY,"Giant808, Giant805, Giant801, Giant802, Giant803, Giant806, Giant804, Giant810, Giant807, Giant809, Giant811, Giant812, Giant813, Giant814, Giant815, NorthRichmond102, NorthRichmond801, NorthRichmond802, NorthRichmond803, Richmond813, Richmond815, Richmond817, Richmond818, Richmond823",False,False,1.0
1174,Hercules By The Bay - Clubhouse,"1199 Santa Fe Ave, Hercules, CA 94547, USA",38.01292,-122.28907,1174.0,CA,CONTRA COSTA COUNTY,"Hercules101, Hercules102, Hercules109",False,False,1.0
1175,Hercules Library,"109 Civic Dr, Hercules, CA 94547, USA",38.00957,-122.26517,1175.0,CA,CONTRA COSTA COUNTY,"Hercules103, Hercules108, Hercules110, Hercules111, Hercules113, Hercules114, Hercules115, Hercules802",False,False,1.0
1176,Hercules Community Center,"2001 Refugio Valley Rd, Hercules, CA 94547, USA",37.99961,-122.24842,1176.0,CA,CONTRA COSTA COUNTY,"Hercules104, Hercules105, Hercules106, Hercules107, Oleum802",False,False,1.0
1177,Kensington Community Center,"59 Arlington Ave, Kensington, CA 94707, USA",37.91383,-122.28067,1177.0,CA,CONTRA COSTA COUNTY,"Kensington101, Kensington102, Kensington103, Kensington104, Kensington801, Kensington802, Kensington803, Richmond805",False,False,1.0
1178,Knightsen Elementary,"1923 Delta Rd, Knightsen, CA 94548, USA",37.9687,-121.66076,1178.0,CA,CONTRA COSTA COUNTY,"Knightsen801, Knightsen802, Knightsen803, Knightsen804, Knightsen805, Knightsen806, Knightsen807, Knightsen808, Knightsen809",False,False,1.0
1179,Veterans Memorial Building - Lafayette,"3780 Mt Diablo Blvd, Lafayette, CA 94549, USA",37.88862,-122.13424,1179.0,CA,CONTRA COSTA COUNTY,"Lafayette101, Lafayette102, Lafayette103, Lafayette105, Lafayette106, Lafayette108",False,False,1.0
1180,Acalanes High,"1200 Pleasant Hill Rd, Lafayette, CA 94549, USA",37.90384,-122.09684,1180.0,CA,CONTRA COSTA COUNTY,"Lafayette104, Lafayette115, Lafayette116",False,False,1.0
1181,Lafayette Christian Church,"584 Glenside Dr, Lafayette, CA 94549, USA",37.87129,-122.09741,1181.0,CA,CONTRA COSTA COUNTY,"Lafayette107, Lafayette112, Lafayette113, Lafayette114, Lafayette117",False,False,1.0
1182,Our Savior's Lutheran Church,"1035 Carol Ln, Lafayette, CA 94549, USA",37.89221,-122.10309,1182.0,CA,CONTRA COSTA COUNTY,"Lafayette109, Lafayette110, Lafayette111",False,False,1.0
1183,San Ramon Valley Fire Protection Dist,"1500 Bollinger Canyon Rd, San Ramon, CA 94583, USA",37.77207,-121.99485,1183.0,CA,CONTRA COSTA COUNTY,"LasTrampas801, SanRamon102, SanRamon101, SanRamon126, SanRamon136, SanRamon801",False,False,1.0
1184,Contra Costa County Clerk-Recorder-Elections Office,"555 Escobar St, Martinez, CA 94553, USA",38.01752,-122.13846,1184.0,CA,CONTRA COSTA COUNTY,Locality wide location,False,False,1.0
1185,Martinez City Hall,"525 Henrietta St, Martinez, CA 94553, USA",38.01408,-122.13535,1185.0,CA,CONTRA COSTA COUNTY,"Martinez104, Martinez816, Martinez817, Martinez101, Martinez801, Martinez806, Martinez807, Martinez808, Martinez809, Martinez811, Martinez814, Martinez830, Martinez831, Martinez832, Martinez833",False,False,1.0
1186,Grace Episcopal Church,"130 Muir Station Rd, Martinez, CA 94553, USA",37.99075,-122.12382,1186.0,CA,CONTRA COSTA COUNTY,"Martinez106, Martinez107, Martinez818, Martinez117, Martinez118, Martinez837, Martinez827",False,False,1.0
1187,Local 302 IBEW,"1875 Arnold Dr, Martinez, CA 94553, USA",37.99206,-122.08779,1187.0,CA,CONTRA COSTA COUNTY,"Martinez108, Martinez109, Martinez110, Martinez111, Martinez125, Martinez822, Martinez851",False,False,1.0
1188,Public Works Building,"255 Glacier Dr, Martinez, CA 94553, USA",37.98805,-122.08685,1188.0,CA,CONTRA COSTA COUNTY,"Martinez114, Martinez120, Martinez126, Martinez842, Martinez852, Martinez853",False,False,1.0
1189,Bill's Ace Truckbox,"3550 Pacheco Blvd, Martinez, CA 94553, USA",38.01092,-122.1046,1189.0,CA,CONTRA COSTA COUNTY,"Martinez823, Martinez834, MountainView101, MountainView102, MountainView801, MountainView802, VineHill101, VineHill102, VineHill801, VineHill802, VineHill803, VineHill804, VineHill805",False,False,1.0
1190,Plumbers Assembly Hall,"1308 Roman Way, Martinez, CA 94553, USA",37.99261,-122.10891,1190.0,CA,CONTRA COSTA COUNTY,"Martinez835, Martinez115, Martinez116, Martinez824, Martinez825, Martinez826, Martinez839, Martinez849, Martinez841",False,False,1.0
1191,Alhambra High,"150 E St, Martinez, CA 94553, USA",38.00256,-122.13337,1191.0,CA,CONTRA COSTA COUNTY,"Martinez836, Martinez819, Martinez820, Martinez103, Martinez821, Martinez810, Martinez812, Martinez838, Martinez813, Martinez815, Martinez828",False,False,1.0
1192,Moraga Library,"1500 St Marys Rd, Moraga, CA 94556, USA",37.84077,-122.12266,1192.0,CA,CONTRA COSTA COUNTY,"Moraga101, Moraga105, Moraga103, Moraga108, Moraga106, Moraga107, SaintMarys801",False,False,1.0
1193,Moraga Valley Presbyterian Church,"10 Moraga Valley Ln, Moraga, CA 94556, USA",37.84074,-122.13832,1193.0,CA,CONTRA COSTA COUNTY,"Moraga104, Moraga102",False,False,1.0
1194,Norris Canyon Estates Clubhouse,"3051 Ashbourne Cir, San Ramon, CA 94583, USA",37.74878,-121.99403,1194.0,CA,CONTRA COSTA COUNTY,NorrisCanyon101,False,False,1.0
1195,Mehran Restaurant,"3841 Railroad Ave, Pittsburg, CA 94565, USA",38.0029,-121.89388,1195.0,CA,CONTRA COSTA COUNTY,"NortonValley801, NortonValley803, Pittsburg112, Pittsburg117, Pittsburg115, Pittsburg118, Pittsburg133",False,False,1.0
1196,Best Western Plus Delta Inn,"5549 Bridgehead Rd, Oakley, CA 94561, USA",38.0063,-121.75254,1196.0,CA,CONTRA COSTA COUNTY,"Oakley101, Oakley102, Oakley802, Oakley803, Oakley805, Oakley806, Oakley807, Oakley808, Oakley809, Oakley810, Oakley819, Oakley820, Oakley821, Oakley822, Oakley826, Oakley829, Oakley830, Viera801, Viera802",False,False,1.0
1197,O'hara Park Middle School,"1100 O'Hara Ave, Oakley, CA 94561, USA",37.98922,-121.71176,1197.0,CA,CONTRA COSTA COUNTY,"Oakley103, Oakley109, Oakley120, Oakley122, Oakley804, Oakley825, Oakley827, Oakley828",False,False,1.0
1198,Laurel Ridge Community Church,"2459 Laurel Rd, Oakley, CA 94561, USA",37.9825,-121.7403,1198.0,CA,CONTRA COSTA COUNTY,"Oakley110, Oakley801, Oakley811, Oakley812, Oakley815, Oakley816, Oakley831",False,False,1.0
1199,Freedom High School,"1050 Neroly Rd, Oakley, CA 94561, USA",37.97068,-121.72026,1199.0,CA,CONTRA COSTA COUNTY,"Oakley112, Oakley115, Oakley116, Oakley813, Oakley814, Oakley817, Oakley818, Oakley823, Oakley824",False,False,1.0
1200,St Stephens Episcopal Church,"66 St Stephens Dr, Orinda, CA 94563, USA",37.89836,-122.17181,1200.0,CA,CONTRA COSTA COUNTY,"Orinda109, Orinda110, Orinda112, Orinda102",False,False,1.0
1201,Orinda City Hall,"22 Orinda Way, Orinda, CA 94563, USA",37.88214,-122.18618,1201.0,CA,CONTRA COSTA COUNTY,"Orinda111, Orinda801, Orinda103, Orinda108",False,False,1.0
1202,St Mark's United Methodist Church,"451 Moraga Way, Orinda, CA 94563, USA",37.8592,-122.16126,1202.0,CA,CONTRA COSTA COUNTY,"Orinda113, Orinda105, Orinda106",False,False,1.0
1203,Pacheco Community Center,"5800 Pacheco Blvd, Pacheco, CA 94553, USA",37.98503,-122.06852,1203.0,CA,CONTRA COSTA COUNTY,"Pacheco101, Pacheco102, Pacheco802, Pacheco803, Pacheco804, Pacheco805",False,False,1.0
1204,Shannon Elementary,"685 Marlesta Rd, Pinole, CA 94564, USA",38.00018,-122.3117,1204.0,CA,CONTRA COSTA COUNTY,"Pinole102, Pinole104, Pinole802",False,False,1.0
1205,Pinole Senior Center,"2500 Charles Ave, Pinole, CA 94564, USA",38.00741,-122.28989,1205.0,CA,CONTRA COSTA COUNTY,"Pinole103, Pinole105, Pinole107, Pinole108",False,False,1.0
1206,Pinole Valley Community Church,"2885 Pinole Valley Rd, Pinole, CA 94564, USA",37.99291,-122.28455,1206.0,CA,CONTRA COSTA COUNTY,"Pinole106, Pinole109, Pinole110, Pinole111, Pinole112, Pinole801, Pinole803",False,False,1.0
1207,Delta View Elementary,"2916 Rio Verde, Bay Point, CA 94565, USA",38.01169,-121.96677,1207.0,CA,CONTRA COSTA COUNTY,"Pittsburg101, Pittsburg102, Pittsburg132, Pittsburg802",False,False,1.0
1208,Golf Club Rd Chapel - LDS,"2201 Golf Club Rd, Pittsburg, CA 94565, USA",38.01404,-121.91078,1208.0,CA,CONTRA COSTA COUNTY,"Pittsburg103, Pittsburg104, Pittsburg105, Pittsburg106, Pittsburg107",False,False,1.0
1209,Grace Lutheran Church,"195 Alvarado Ave, Pittsburg, CA 94565, USA",38.01127,-121.89991,1209.0,CA,CONTRA COSTA COUNTY,"Pittsburg109, Pittsburg110, Pittsburg111, Pittsburg113",False,False,1.0
1210,Pittsburg Youth Development Center,"1001 Stoneman Ave, Pittsburg, CA 94565, USA",38.00571,-121.87632,1210.0,CA,CONTRA COSTA COUNTY,"Pittsburg116, Pittsburg114, Pittsburg119, Pittsburg134, Pittsburg136",False,False,1.0
1211,Pittsburg City Hall,"65 Civic Ave, Pittsburg, CA 94565, USA",38.01993,-121.89175,1211.0,CA,CONTRA COSTA COUNTY,"Pittsburg121, Pittsburg122, Pittsburg128, Pittsburg130, Pittsburg131",False,False,1.0
1212,Filipino-American Association Cultural Center,"345 Central Ave, Pittsburg, CA 94565, USA",38.02488,-121.88388,1212.0,CA,CONTRA COSTA COUNTY,"Pittsburg124, Pittsburg123, Pittsburg125, Pittsburg126, Pittsburg127, Pittsburg129, Pittsburg803, Pittsburg804",False,False,1.0
1213,New Destiny Church,"1411 E Leland Rd, Pittsburg, CA 94565, USA",38.00887,-121.8672,1213.0,CA,CONTRA COSTA COUNTY,"Pittsburg135, Pittsburg805, Pittsburg806, Pittsburg807",False,False,1.0
1214,Hope Center,"2275 Morello Ave, Pleasant Hill, CA 94523, USA",37.96092,-122.08064,1214.0,CA,CONTRA COSTA COUNTY,"PleasantHill106, PleasantHill103, PleasantHill104, PleasantHill105",False,False,1.0
1215,St Andrews Presbyterian Church,"1601 Mary Dr, Pleasant Hill, CA 94523, USA",37.96094,-122.06648,1215.0,CA,CONTRA COSTA COUNTY,"PleasantHill107, PleasantHill806, PleasantHill807, PleasantHill808, PleasantHill805",False,False,1.0
