lat,lon
37.48578,-119.96603
37.48568,-119.96624
37.43678,-120.08922
37.43255,-120.09796
37.48917,-119.9716
37.49149,-119.97397
37.54659,-119.92
37.56239,-119.93782
37.57805,-119.95397
37.66031,-119.85286
37.66912,-119.81509
37.67115,-119.80447
37.67438,-119.78534
37.67831,-119.76647
37.67796,-119.76705
37.56252,-119.93761
37.74997,-119.58868
37.73778,-119.57261
37.74642,-119.5743
37.75325,-119.79735
37.54396,-119.92017
37.744,-119.59745
37.73781,-119.5723
37.50268,-119.60993
37.8174,-120.05886
37.74367,-119.5858
37.7471,-119.58531
37.74695,-119.57473
37.74767,-119.58552
37.74797,-119.58741
37.74564,-119.59334
37.7416,-119.60075
37.74315,-119.59812
37.74405,-119.58952
37.73987,-119.57886
37.7383,-119.57051
37.73813,-119.567
37.73255,-119.56005
37.73934,-119.55977
37.73978,-119.56362
37.73909,-119.56586
37.73848,-119.57058
37.73888,-119.5723
37.739,-119.57258
37.73785,-119.57243
37.74758,-119.58738
37.74138,-119.60205
37.72827,-119.6206
37.73386,-119.60182
37.74709,-119.58543
37.74438,-119.58393
37.74677,-119.58341
37.53772,-119.65802
37.53728,-119.65527
37.47273,-119.63873
37.72069,-119.64806
37.72434,-119.63324
