geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
6081600100,81,0.1312,0,1.0,0,0.05447,0,0.0519,0,0.04177,0,0.33122,0,0.02594,1,0.17066,0,0.42407,0,0.00762,0,0.34548,0,0.01335,0.00789,4854,16.80382,288.86293,0.87872,0.87844,0.88654,0.86302
6081600200,81,0.38928,0,0.85905,0,0.06608,0,0.09346,0,0.07104,0,0.5513,0,0.02454,0,0.27506,0,0.03108,0,0.00515,0,0.05191,0,0.00195,0.00579,4154,1.15876,3584.86275,0.89594,0.88501,0.92073,0.86955
6081600300,81,0.27116,0,1.0,0,0.03861,0,0.05561,1,0.10073,0,0.58512,0,0.03756,1,0.16878,0,0.17341,0,0.00605,0,0.35427,0,0.00052,0.00421,4027,2.18311,1844.6181,0.91447,0.89709,0.93188,0.87528
6081600401,81,0.36826,0,0.95896,0,0.04475,0,0.04912,1,0.05875,0,0.66581,0,0.01798,1,0.13997,0,0.11268,0,0.00449,0,0.12643,0,0.00037,0.00395,3240,0.51987,6232.28682,0.91712,0.90754,0.9299,0.89004
6081600402,81,0.35206,0,0.93301,0,0.03491,0,0.07574,0,0.07873,0,0.59096,0,0.02427,1,0.28907,0,0.07182,0,0.00748,0,0.46898,0,0.00058,0.0049,5068,0.39961,12682.48865,0.89276,0.87775,0.90757,0.80269
6081600500,81,0.31347,0,0.97479,0,0.04559,0,0.05317,0,0.07578,0,0.53854,0,0.0,1,0.37182,0,0.07271,0,0.00985,0,0.12903,0,0.00186,0.00877,7443,1.33229,5586.63231,0.91455,0.91309,0.93261,0.84514
6081600600,81,0.36324,0,0.90067,0,0.03115,0,0.0736,0,0.11318,0,0.45875,0,0.0165,1,0.45663,0,0.04098,0,0.00792,0,0.32609,0,0.00516,0.00562,5352,0.76772,6971.31535,0.91041,0.89254,0.92521,0.85563
6081600700,81,0.35548,0,0.91123,0,0.05151,0,0.07121,0,0.08438,0,0.55023,0,0.03563,1,0.30659,0,0.0884,0,0.00999,0,0.31214,0,0.00218,0.00743,7568,0.81009,9342.21279,0.90569,0.89074,0.91741,0.82666
6081600800,81,0.28483,0,0.77395,0,0.02225,1,0.19272,0,0.23578,0,0.5287,0,0.08842,0,0.21822,0,0.1143,0,0.008,0,0.58177,0,0.00339,0.00352,6768,0.57233,11825.42962,0.90602,0.90679,0.91775,0.91008
6081600900,81,0.23602,0,0.90337,0,0.05602,1,0.06583,0,0.08348,0,0.51854,0,0.00252,1,0.06709,0,0.36343,0,0.00635,0,0.18621,0,0.00142,0.00515,3933,2.3468,1675.89696,0.92223,0.92544,0.93699,0.8818
6081601000,81,0.2241,0,0.9673,0,0.0438,0,0.05987,0,0.0874,0,0.54694,0,0.06738,0,0.17705,0,0.15985,0,0.01023,0,0.19108,0,0.00115,0.00687,6913,4.1356,1671.58433,0.93181,0.93391,0.95278,0.93852
6081601100,81,0.23228,0,0.99154,0,0.02931,1,0.02074,0,0.05838,0,0.52857,0,0.0551,1,0.13768,0,0.16219,0,0.00922,0,0.3028,0,0.00083,0.00445,5716,0.97834,5842.52731,0.94391,0.94973,0.95978,0.93184
6081601200,81,0.25356,0,0.91845,0,0.04365,1,0.04978,0,0.06066,0,0.49352,0,0.00562,1,0.26902,0,0.20216,0,0.00986,0,0.24643,0,0.00635,0.0079,6252,1.98741,3145.79786,0.9151,0.87969,0.94188,0.92149
6081601300,81,0.30334,0,0.83281,0,0.04103,0,0.06912,0,0.11579,0,0.49519,0,0.02898,1,0.37412,0,0.05901,0,0.01011,0,0.18406,0,0.00398,0.00797,7510,1.11573,6731.03092,0.91777,0.90474,0.94312,0.83847
6081601400,81,0.27843,0,0.90792,0,0.04375,0,0.11634,0,0.08032,0,0.65944,0,0.0034,1,0.15271,0,0.15838,0,0.01017,0,0.17673,0,0.00959,0.00661,6658,1.46166,4555.09629,0.9335,0.91993,0.95658,0.93124
6081601501,81,0.29497,0,0.95478,0,0.02031,1,0.04317,0,0.08923,0,0.73896,0,0.01142,1,0.09989,0,0.09874,0,0.00804,0,0.19651,0,0.00126,0.0047,5063,0.7247,6986.34333,0.93892,0.91091,0.96005,0.90696
6081601502,81,0.31044,0,0.91269,0,0.06217,0,0.10442,0,0.1314,0,0.57309,0,0.05752,0,0.23729,0,0.10378,0,0.0067,0,0.42387,0,0.00293,0.00455,5125,0.80718,6349.2403,0.8967,0.88278,0.91936,0.86491
6081601601,81,0.22986,0,0.95624,0,0.07935,0,0.06762,0,0.11495,0,0.39004,0,0.01886,1,0.34164,0,0.20925,0,0.00388,0,0.11494,0,0.01132,0.00366,2893,6.54612,441.94113,0.9131,0.87679,0.94146,0.89824
6081601603,81,0.23888,0,0.91952,0,0.04876,0,0.07697,0,0.10301,0,0.64836,0,0.03395,1,0.12515,0,0.14012,0,0.00921,0,0.28083,0,0.0064,0.00544,5800,1.2416,4671.38645,0.9334,0.92571,0.94559,0.94206
6081601604,81,0.2184,0,0.9557,0,0.06826,0,0.06327,1,0.05094,0,0.48508,0,0.06685,1,0.09113,0,0.29646,0,0.0039,0,0.0,1,0.00384,0.00448,2510,1.48225,1693.37268,0.92649,0.93169,0.94232,0.90703
6081601605,81,0.28091,0,0.94596,0,0.04134,0,0.04456,0,0.06656,0,0.72678,0,0.00951,1,0.13185,0,0.08225,0,0.00927,0,0.27004,0,0.00164,0.00506,6189,0.94261,6565.79244,0.93733,0.9188,0.95164,0.93748
