name,address,lat,lon
7017 - 1 Cashmere Street,1 Cashmere St  San Francisco 94124,37.7356,-122.38173
City Hall,1 Dr Carlton B Goodlett Pl  San Francisco 94102,37.77928,-122.41925
9514/22- 1 Irving St,1 Irving St  San Francisco 94122,37.76408,-122.45756
9133 - 1 Loraine Ct,1 Loraine Ct  San Francisco 94118,37.78058,-122.45716
9741 - 1 North State Dr,1 N State Dr  San Francisco 94132,37.72645,-122.48216
9747 - 1 Pico Ave,1 Pico Ave  San Francisco 94127,37.72412,-122.46258
1101 - 1 Sgt John V Young,1 Sergeant John V Young Ln  San Francisco 94112,37.72468,-122.44628
7822 - 100 Collingwood St,100 Collingwood St  San Francisco 94114,37.76028,-122.43642
7837 - 100 Hoffman Avenue,100 Hoffman Ave  San Francisco 94114,37.75317,-122.44108
1112 - 1000 Ocean Avenue (loc 9751),1000 Ocean Ave  San Francisco 94112,37.72349,-122.45288
7942 - 1000 Tompkins Ave - Bldg  A,1000 Tompkins Ave  San Francisco 94110,37.7368,-122.41022
7344 - 1001 Pine St,1001 Pine St  San Francisco 94109,37.79035,-122.41257
7622 - 1010 Mission Street,1010 Mission St  San Francisco 94103,37.78085,-122.40927
7949 - 1010 Silliman St,1010 Silliman St  San Francisco 94134,37.72871,-122.41538
7804 - 1025 14th Street,1025 14th St  San Francisco 94114,37.76696,-122.43637
7512 - 1025 Fillmore Street,1025 Fillmore St  San Francisco 94115,37.77888,-122.43208
7629 - 1028 Howard St (loc 7623),1028 Howard St  San Francisco 94103,37.77947,-122.40792
7509/11 - 1031 Franklin St,1031 Franklin St  San Francisco 94109,37.78427,-122.42302
7529 - 1035 Hayes St,1033 Hayes St  San Francisco 94117,37.77546,-122.43346
7633 - 1035 Folsom St,1035 Folsom St  # 116  San Francisco 94103,37.778,-122.40598
7054 - 1035 Gilman Avenue,1035 Gilman Ave  San Francisco 94124,37.71838,-122.38903
7342 - 1040 Bush Street,1040 Bush St  San Francisco 94109,37.78974,-122.41454
9728 - 105 Aptos Ave,105 Aptos Ave  San Francisco 94127,37.72976,-122.46627
9746 - 105 Aptos Ave (loc 9728),105 Aptos Ave  San Francisco 94127,37.72976,-122.46627
7514 - 1050 Mcallister St,1050 Mcallister St  San Francisco 94115,37.77921,-122.42947
7336 - 1051 Taylor Street,1051 Taylor St  San Francisco 94108,37.79222,-122.41274
7345 - 1051 Taylor Street (loc 7336),1051 Taylor St  San Francisco 94108,37.79222,-122.41274
7552 - 1055 Ashbury St,1055 Ashbury St  San Francisco 94117,37.76369,-122.44674
7601 - 1067 Post St,1067 Post St  San Francisco 94109,37.78663,-122.41932
7346 - 1082 Post St,1082 Post St  San Francisco 94109,37.78712,-122.41954
7312 - 1088 Green Street,1088 Green St  San Francisco 94133,37.79867,-122.41697
7545 - 109 Oak Street,109 Oak St  San Francisco 94102,37.77494,-122.4212
9731 - 1091 Portola Dr,1091 Portola Dr  San Francisco 94127,37.74003,-122.45866
1109 - 1099 Capitol Ave,1099 Capitol Ave  San Francisco 94112,37.72184,-122.45923
7535 - 1099 Masonic Ave,1099 Masonic Ave  San Francisco 94117,37.77126,-122.44592
9101 - 110 Seal Rock Dr,110 Seal Rock Dr  San Francisco 94121,37.78093,-122.50825
7024 - 1101 Fairfax Ave,1101 Fairfax Ave  San Francisco 94124,37.73695,-122.38133
7615 - 111 Jones St,111 Jones St  San Francisco 94102,37.78222,-122.41253
7055 - 1111 8th St,1111 8th St  San Francisco 94107,37.76738,-122.39949
9735 - 112 Robinhood Drive,112 Robinhood Dr  San Francisco 94127,37.73677,-122.45674
7326 - 1135 Powell St,1135 Powell St  San Francisco 94108,37.79521,-122.41023
7325 - 1145 Pacific Avenue,1145 Pacific Ave  San Francisco 94133,37.79584,-122.41405
7554 - 1145 Stanyan St,1145 Stanyan St  San Francisco 94117,37.76349,-122.45261
7627 - 115 Steuart St,115 Steuart St  San Francisco 94105,37.79318,-122.39266
7201 - 1150 Francisco Street,1150 Francisco St  San Francisco 94109,37.80355,-122.42409
9506 - 1150 Scott St,1150 Scott St  San Francisco 94115,37.78039,-122.43687
7857 - 1165 Dolores St,1165 Dolores St  San Francisco 94110,37.75081,-122.42482
7205 - 1166 Filbert St,1166 Filbert St  San Francisco 94109,37.80042,-122.41876
7536 - 1168 Page St,1168 Page St  San Francisco 94117,37.77213,-122.44006
7653 - 1180 4th St,1180 4th St  San Francisco 94158,37.77382,-122.39177
7208 - 1187 Franklin St (loc 7509),1187 Franklin St  San Francisco 94109,37.7852,-122.42341
9518 - 1199 9th Ave (loc 9514),1199 9th Ave  San Francisco 94122,37.76742,-122.47038
7343 - 1199 Bush Street,1199 Bush St  San Francisco 94109,37.78893,-122.41673
7337 - 1199 Mason St,1199 Mason St  San Francisco 94108,37.79414,-122.41155
9433 - 1201 Ortega St,1201 Ortega St  San Francisco 94122,37.75199,-122.47683
7009 - 1215 Carolina St,1215 Carolina St  San Francisco 94107,37.75347,-122.39912
9755 - 122 Hearst Ave,122 Hearst Ave  San Francisco 94131,37.73091,-122.44033
7858 - 1220 Valencia St,1220 Valencia St  San Francisco 94110,37.75323,-122.42111
7308 - 1227 Montgomery St,1227 Montgomery St  San Francisco 94133,37.80048,-122.40454
7873 - 126 Chenery St,124 Chenery St  San Francisco 94131,37.73941,-122.42584
7043 - 1249 Jamestown Ave,1249 Jamestown Ave  San Francisco 94124,37.72089,-122.39828
7624 - 125 6th Street,125 6th St  San Francisco 94103,37.78077,-122.40822
7548 - 1250 Waller St,1250 Waller St  San Francisco 94117,37.76987,-122.44434
9403 - 1259 41st Ave,1259 41st Ave  San Francisco 94122,37.76327,-122.50096
9213 - 1259 Bay Street,1259 Bay St  San Francisco 94123,37.80352,-122.42774
1152 - 1261 Geneva Ave,1261 Geneva Ave  San Francisco 94112,37.71401,-122.43502
7855 - 1270 Sanchez St,1270 Sanchez St  San Francisco 94114,37.74879,-122.42967
7056 - 1275 Minnesota St,1275 Minnesota St  San Francisco 94107,37.75425,-122.38939
7821 - 128 Eureka St,128 Eureka St  San Francisco 94114,37.76015,-122.43844
7508 - 1280 Laguna Street,1280 Laguna St  San Francisco 94115,37.78272,-122.42724
9515 - 1290 16th Avenue,1290 16th Ave  San Francisco 94122,37.76399,-122.47364
9521 - 1290 5th Avenue,1290 5th Ave  San Francisco 94122,37.76441,-122.46181
7033 - 1295 Shafter Ave,1295 Shafter Ave  San Francisco 94124,37.72752,-122.385
9401 - 1296 La Playa St,1296 La Playa St  San Francisco 94122,37.7623,-122.50906
7046 - 1298 Girard St,1298 Girard St  San Francisco 94134,37.71663,-122.4005
9751 - 1298 Ocean Ave,1298 Ocean Ave  San Francisco 94112,37.72415,-122.45626
9201 - 1299 Storey Avenue,1299 Storey Ave  SF-Presidio 94129,37.8038,-122.47331
7556/57 - 130 Carmel St,130 Carmel St  San Francisco 94117,37.76094,-122.4496
7816 - 130 Douglass St,130 Douglass St  San Francisco 94114,37.76166,-122.43978
7874 - 130 Milton St,130 Milton St  San Francisco 94112,37.73279,-122.42949
9738 - 1300 Junipero Serra Blvd,1300 Junipero Serra Blvd  San Francisco 94132,37.71174,-122.47242
7339 - 1300 Polk St,1300 Polk St  San Francisco 94109,37.78889,-122.42014
