osm_id,code,fclass,name,lon,lat
358823228,2082,school,Far West Elementary School,-121.3344,39.10406
358823258,2082,school,Lone Tree Elementary School,-121.3344,39.10239
358760762,2082,school,Alicia Intermediate School,-121.57108,39.11156
358762503,2082,school,Brophy School,-121.48746,39.15073
358762515,2082,school,Browns Valley Elementary School,-121.4083,39.23545
358764109,2082,school,Cordua Elementary School,-121.51571,39.20465
358772566,2082,school,Peoria School,-121.37052,39.29684
358772893,2082,school,Plumas Elementary School,-121.51577,39.02737
358776430,2082,school,Spring Valley School,-121.41857,39.26128
358777775,2082,school,Marysville High School,-121.58691,39.15684
358778284,2082,school,Kynoch Elementary School,-121.57608,39.15823
358823162,2082,school,Foothill Elementary School,-121.41441,39.30378
358823167,2082,school,Loma Rica Elementary School,-121.41719,39.311
358823195,2082,school,Arboga Elementary School,-121.55524,39.05073
358823213,2082,school,Covillaud Elementary School,-121.59274,39.14267
358823265,2082,school,McKenney Intermediate School,-121.57219,39.15823
2372329835,2082,school,Rio Del Oro Elementary School,-121.55317,39.01099
2630561850,2082,school,Cobblestone Elementary,-121.54972,39.00263
4313788652,2402,motel,Rio Rancho Motel,-121.58221,39.12865
6601593409,2402,motel,Peach Tree,-121.57737,39.12512
6601593410,2501,supermarket,FoodMaxx,-121.56981,39.12236
358772123,2082,school,Oregon House School,-121.26996,39.34489
358798055,2082,school,Hansonville School,-121.32607,39.43656
358799618,2082,school,Sharon Valley School,-121.27163,39.47128
358823158,2082,school,Dobbins Elementary School,-121.21051,39.37017
358823186,2082,school,Yuba Feather Elementary School,-121.22163,39.48267
358823177,2082,school,Rose Bar School,-121.30413,39.20934
6819313200,2501,supermarket,Smartsville Grocery,-121.29768,39.20711
