idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
159,-122.45414,37.71201,0.77143,0.0,0.0,0.37508,0.6432,0.69262,0.77969,0.88693,0.60988,0.81462,1.0,0.0,0.60872,0.61618
216,-122.39986,37.72031,0.07651,0.0,0.0,0.41882,0.80542,0.57481,0.73717,0.85985,0.62383,0.80582,1.0,0.0,0.6313,0.63132
328,-122.37306,37.73524,0.12796,0.0,0.0,0.74381,0.96872,0.97102,0.8608,0.58876,0.98673,0.9824,1.0,0.0,0.67425,0.66384
595,-122.41965,37.7703,0.73866,0.0,0.0,0.94611,0.27624,0.98551,0.95342,0.63345,0.90169,0.18118,1.0,0.0,0.63884,0.6558
750,-122.38397,37.79261,0.12796,0.0,0.0,0.74381,0.96872,0.97102,0.8608,0.58876,0.98673,0.9824,0.4302,0.96737,0.5703,0.5364
964,-122.36692,37.82894,0.12796,0.7717,0.34083,0.74381,0.96872,0.97102,0.8608,0.58876,0.98673,0.9824,0.68599,0.92525,0.70545,0.68958
