Unnamed: 0,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),name,address,lat,lon,Is Early Voting,Is Drop Off,manual
3591,3592,CA,PLUMAS COUNTY,Locality wide location,Plumas County Elections,"520 Main St #102, Quincy, CA 95971, USA",39.93623,-120.94817,False,False,1
