osm_id,code,fclass,name,lon,lat
358791190,2082.0,school,Riverdale School,-119.51734,36.03634
358794544,2082.0,school,West Side Union School,-119.5179,36.01662
358839899,2082.0,school,Alpaugh Elementary School,-119.48512,35.88662
358839900,2082.0,school,Alpaugh Junior-Senior High School,-119.48512,35.88523
358839913,2082.0,school,Earlimart Elementary School,-119.26733,35.88384
358839914,2082.0,school,Earlimart Middle School,-119.27094,35.88801
358839952,2082.0,school,Tule High School,-119.48512,35.88551
358779099,2082.0,school,Windsor School,-119.46124,36.5469
358780908,2082.0,school,Bliss School,-119.26067,36.19662
358781607,2082.0,school,Carrie Barnett School,-119.2915,36.34023
358781866,2082.0,school,Central School,-119.35428,36.20745
358781990,2082.0,school,Chatham School,-119.32317,36.39995
358783337,2082.0,school,East Union School,-119.224,36.30773
358783776,2082.0,school,Enterprise School,-119.3854,36.25412
358787496,2082.0,school,Laurel School,-119.40206,36.21745
358787886,2082.0,school,Linder School,-119.46484,36.21773
358788540,2082.0,school,Manzanillo School,-119.49123,36.26856
358791518,2082.0,school,Saint Aloysius School,-119.34688,36.21723
358793262,2082.0,school,Taurusa School,-119.25956,36.42912
358794232,2082.0,school,Visalia Exeter Junior Academy,-119.26228,36.32997
358794469,2082.0,school,Webster School,-119.29289,36.33967
358794766,2082.0,school,Willow School,-119.33151,36.35662
358794818,2082.0,school,Wilson School,-119.37734,36.49523
358839756,2082.0,school,Grace Lutheran School,-119.3015,36.32078
358839767,2082.0,school,Pathfinder Christian Elementary School,-119.29095,36.31856
358839788,2082.0,school,Visalia Christian Academy,-119.33234,36.31245
358839892,2082.0,school,Tulare Technical Prepartory School,-119.35712,36.19594
358858371,2084.0,college,San Joaquin Valley College,-119.38428,36.3277
368173537,2012.0,community_centre,Visalia Community Center,-119.29457,36.34928
1901976626,2303.0,cafe,,-119.29246,36.33025
2131976839,2082.0,school,Charter Home School Academy,-119.21674,36.35999
3054767233,2303.0,cafe,Starbucks,-119.31432,36.3189
3055406433,2303.0,cafe,Le Boulevard,-119.31358,36.32585
3447192034,2501.0,supermarket,best buy market,-119.30591,36.31343
4806732275,2501.0,supermarket,Target,-119.31409,36.22405
5532298892,2110.0,hospital,Kaweah Delta Sub Acute,-119.29267,36.31597
5738561735,2303.0,cafe,Starbucks,-119.32924,36.32643
5738561750,2501.0,supermarket,Save Mart Supermarkets,-119.33092,36.32558
5776118012,2501.0,supermarket,Save Mart Marketplace,-119.33068,36.32579
6205094600,2303.0,cafe,Starbucks,-119.34716,36.31256
6649128442,2303.0,cafe,Starbucks,-119.40036,36.54567
7052077880,2082.0,school,Ridgeview Middle School,-119.35155,36.36045
150943454,2501.0,supermarket,California Oranges,-118.82807,36.10124
358790910,2082.0,school,Quincy School,-118.9476,35.82893
358791534,2082.0,school,Saint Anne School,-119.02149,36.07273
358794198,2082.0,school,Vincent School,-119.14483,36.08384
358802712,2082.0,school,Scicon County School,-118.76482,36.19911
358839599,2082.0,school,Porterville Adult School,-119.03769,36.09221
358839919,2082.0,school,Hot Springs Elementary School,-118.67731,35.88078
358839942,2082.0,school,Serendipity Community School,-118.96482,36.06273
358839958,2082.0,school,Zion Lutheran School,-118.99982,35.97801
358840006,2082.0,school,Strathmore Continuation High School,-119.05427,36.14773
358840007,2082.0,school,Strathmore Elementary School,-119.06566,36.1494
4131467090,2303.0,cafe,Starbucks,-119.03838,36.06561
6594791860,2303.0,cafe,Java Express,-119.04059,36.08002
6594791868,2303.0,cafe,Starbucks,-119.04327,36.08002
6594968360,2501.0,supermarket,Food 4 Less,-119.04627,36.08167
8108681094,2303.0,cafe,Stafford's Chocolates,-119.0161,36.06732
358786809,2082.0,school,Kaweah School,-119.09816,36.33245
358790340,2082.0,school,Paloma School,-119.18067,36.43606
358794081,2082.0,school,Venice School,-119.17122,36.35551
358799644,2082.0,school,Sierra Elementary School,-119.00288,36.6355
358809071,2082.0,school,Lind Cove School,-119.06344,36.35578
2373998142,2501.0,supermarket,Sequouia Produce,-119.10454,36.32516
2374019199,2402.0,motel,Bed and Breakfast,-119.02161,36.38864
2379767832,2402.0,motel,Riverfront Cabins,-118.90644,36.43535
2379767833,2402.0,motel,Riverside Inn & Cabins,-118.8527,36.47399
2379767837,2501.0,supermarket,Totum Market & Gifts,-118.85352,36.4732
2934354042,2501.0,supermarket,Three Rivers Market,-118.905,36.43949
2934355178,2303.0,cafe,Antoinette's Coffee and Goodies,-118.90507,36.43935
3556733660,2303.0,cafe,Sierra Subs & Salads,-118.90509,36.43929
4907668421,2501.0,supermarket,Totem,-118.85297,36.47365
5760378121,2402.0,motel,Lake Elowin Resort,-118.87342,36.4622
