Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
5325,Cal Poly - Robert E. Kennedy Library,"1 Grand Ave Bldg 35, San Luis Obispo, CA 93405, USA",35.30113,-120.65876,5326.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5326,Cambria Vetâ€™s Hall,"1000 Main St, Cambria, CA 93428, USA",35.56469,-121.09697,5327.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5327,Morro Bay Community Center,"1001 Kennedy Way, Morro Bay, CA 93442, USA",35.3687,-120.84586,5328.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5328,San Luis Obispo Clerk-Recorder,"1055 Monterey St, San Luis Obispo, CA 93408, USA",35.28219,-120.66017,5329.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5329,The Edwards Barn,"1095 Pomeroy Rd, Nipomo, CA 93444, USA",35.04692,-120.52492,5330.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5330,Templeton High,"1200 S Main St, Templeton, CA 93465, USA",35.54244,-120.71117,5331.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5331,Grover Beach Community Center,"1230 Trouville Ave, Grover Beach, CA 93433, USA",35.11586,-120.61653,5332.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5332,Oceano CSD,"1655 Front St, Oceano, CA 93445, USA",35.10254,-120.6168,5333.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5333,Paso Robles Culinary Arts Building,"1900 Golden Hill Rd, Paso Robles, CA 93446, USA",35.63953,-120.6576,5334.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5334,Lifepoint Church Rec,"207 Pilgrim Way, Arroyo Grande, CA 93420, USA",35.1155,-120.57488,5335.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5335,Mid-State Fairgrounds,"2198 Riverside Ave, Paso Robles, CA 93446, USA",35.63715,-120.68787,5336.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5336,Paso Robles Senior Center,"270 Scott St, Paso Robles, CA 93446, USA",35.60807,-120.65545,5337.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5337,Octagon Barn,"4400 Octagon Way, San Luis Obispo, CA 93401, USA",35.23687,-120.67962,5338.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5338,Heritage Ranch CSD,"4870 Heritage Rd, Paso Robles, CA 93446, USA",35.72239,-120.88374,5339.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5339,Nipomo High School,"525 N Thompson Ave, Nipomo, CA 93444, USA",35.04999,-120.48663,5340.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5340,Natâ€™l Guard Armory,"6105 Olmeda Ave, Atascadero, CA 93422, USA",35.4929,-120.66735,5341.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5341,Clerk-Recorder Office,"6565 Capistrano Ave, Atascadero, CA 93422, USA",35.48915,-120.66398,5342.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5342,Pismo Beach Vetâ€™s Hall,"780 Bello St, Pismo Beach, CA 93449, USA",35.14313,-120.63925,5343.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5343,Arroyo Grande Library,"800 W Branch St, Arroyo Grande, CA 93420, USA",35.12454,-120.58974,5344.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5344,Ludwick Center Gym,"864 Santa Rosa St, San Luis Obispo, CA 93401, USA",35.28427,-120.66084,5345.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5345,Cal Fire South Bay Training Center,"880 Manzanita Dr, Los Osos, CA 93402, USA",35.30998,-120.83594,5346.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5346,San Luis Obispo Airport - Old Terminal,"901 Airport Dr, San Luis Obispo, CA 93401, USA",35.23931,-120.64124,5347.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
5347,Atascadero Lake Pavilion,"9315 Pismo Ave, Atascadero, CA 93422, USA",35.46596,-120.66812,5348.0,CA,SAN LUIS OBISPO COUNTY,Locality wide location,False,False,1.0
