Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
3149,Marin County Office Of Education,"1111 Las Gallinas Ave, San Rafael, CA 94903, USA",38.01351,-122.55027,3150.0,CA,MARIN COUNTY,"C-10903, C-10901, C-10902",False,False,1.0
3150,Marin County Office Of Education,"1111 Las Gallinas Ave, San Rafael, CA 94903, USA",38.01351,-122.55027,3151.0,CA,MARIN COUNTY,"C-10903, C-10901, C-10902",True,False,1.0
3151,Embassy Suites Hotel,"101 McInnis Pkwy, San Rafael, CA 94903, USA",38.0048,-122.53241,3152.0,CA,MARIN COUNTY,"C-10904, C-10906, C-10908, C-11217, C-11218",False,False,1.0
3152,Embassy Suites Hotel,"101 McInnis Pkwy, San Rafael, CA 94903, USA",38.0048,-122.53241,3153.0,CA,MARIN COUNTY,"C-10904, C-10906, C-10908, C-11217, C-11218",True,False,1.0
3153,First Presbyterian Church of San Rafael,"1510 Fifth Ave, San Rafael, CA 94901, USA",37.97498,-122.53368,3154.0,CA,MARIN COUNTY,"C-10907, C-10909, C-10910",False,False,1.0
3154,First Presbyterian Church of San Rafael,"1510 Fifth Ave, San Rafael, CA 94901, USA",37.97498,-122.53368,3155.0,CA,MARIN COUNTY,"C-10907, C-10909, C-10910",True,False,1.0
3155,Whistlestop,"930 Tamalpais Ave, San Rafael, CA 94901, USA",37.97192,-122.52298,3156.0,CA,MARIN COUNTY,"C-10911, C-10914, C-20915",False,False,1.0
3156,Whistlestop,"930 Tamalpais Ave, San Rafael, CA 94901, USA",37.97192,-122.52298,3157.0,CA,MARIN COUNTY,"C-10911, C-10914, C-20915",True,False,1.0
3157,St Luke Presbyterian Church,"10 Bayview Dr, San Rafael, CA 94901, USA",37.97589,-122.48087,3158.0,CA,MARIN COUNTY,"C-10912, C-11219",False,False,1.0
3158,St Luke Presbyterian Church,"10 Bayview Dr, San Rafael, CA 94901, USA",37.97589,-122.48087,3159.0,CA,MARIN COUNTY,"C-10912, C-11219",True,False,1.0
3159,San Rafael Community Center,"618 B St, San Rafael, CA 94901, USA",37.96944,-122.52922,3160.0,CA,MARIN COUNTY,"C-10913, C-20913, C-20914",False,False,1.0
3160,San Rafael Community Center,"618 B St, San Rafael, CA 94901, USA",37.96944,-122.52922,3161.0,CA,MARIN COUNTY,"C-10913, C-20913, C-20914",True,False,1.0
3161,Marinwood Community Center,"775 Miller Creek Rd, San Rafael, CA 94903, USA",38.02774,-122.55248,3162.0,CA,MARIN COUNTY,"C-11216, C-10905, C-11215",False,False,1.0
3162,Marinwood Community Center,"775 Miller Creek Rd, San Rafael, CA 94903, USA",38.02774,-122.55248,3163.0,CA,MARIN COUNTY,"C-11216, C-10905, C-11215",True,False,1.0
3163,Fairfax Women's Club,"46 Park Rd, Fairfax, CA 94930, USA",37.9863,-122.59208,3164.0,CA,MARIN COUNTY,"C-20301, C-20302, C-21217",False,False,1.0
3164,Fairfax Women's Club,"46 Park Rd, Fairfax, CA 94930, USA",37.9863,-122.59208,3165.0,CA,MARIN COUNTY,"C-20301, C-20302, C-21217",True,False,1.0
3165,Masonic Lodge,"1122 Magnolia Ave, Larkspur, CA 94939, USA",37.94764,-122.54724,3166.0,CA,MARIN COUNTY,"C-20403, C-20405, C-21218, C-40404",False,False,1.0
3166,Masonic Lodge,"1122 Magnolia Ave, Larkspur, CA 94939, USA",37.94764,-122.54724,3167.0,CA,MARIN COUNTY,"C-20403, C-20405, C-21218, C-40404",True,False,1.0
3167,St Sebastian's Church,"373 Bon Air Rd, Kentfield, CA 94904, USA",37.9502,-122.53422,3168.0,CA,MARIN COUNTY,"C-20406, C-20408, C-21219, C-40405",False,False,1.0
3168,St Sebastian's Church,"373 Bon Air Rd, Kentfield, CA 94904, USA",37.9502,-122.53422,3169.0,CA,MARIN COUNTY,"C-20406, C-20408, C-21219, C-40405",True,False,1.0
3169,Redwoods Presbyterian Church,"110 Magnolia Ave, Larkspur, CA 94939, USA",37.92991,-122.5343,3170.0,CA,MARIN COUNTY,"C-20407, C-40201, C-40202, C-40203",False,False,1.0
3170,Redwoods Presbyterian Church,"110 Magnolia Ave, Larkspur, CA 94939, USA",37.92991,-122.5343,3171.0,CA,MARIN COUNTY,"C-20407, C-40201, C-40202, C-40203",True,False,1.0
3171,First Presbyterian Church Of San Anselmo,"72 Kensington Rd, San Anselmo, CA 94960, USA",37.97056,-122.56652,3172.0,CA,MARIN COUNTY,"C-20709, C-20811",False,False,1.0
3172,First Presbyterian Church Of San Anselmo,"72 Kensington Rd, San Anselmo, CA 94960, USA",37.97056,-122.56652,3173.0,CA,MARIN COUNTY,"C-20709, C-20811",True,False,1.0
3173,American Legion Hall,"Sonoma Ave, Santa Rosa, CA, USA",38.44308,-122.69292,3174.0,CA,MARIN COUNTY,"C-20810, C-20812, C-21216",False,False,1.0
