Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
5290,Edison High School,"100 Doctor M.L.K. Jr Blvd, Stockton, CA 95206, USA",37.93784,-121.28906,5291.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5291,Workvine 209,"1005 E Pescadero Ave #167, Tracy, CA 95304, USA",37.76229,-121.41303,5292.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5292,Escalon Community Service Center,"1055 Escalon Ave, Escalon, CA 95320, USA",37.80302,-120.99745,5293.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5293,Bear Creek High School,"10555 Thornton Rd, Stockton, CA 95209, USA",38.0507,-121.353,5294.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5294,Mountain House High School,"1090 S Central Pkwy, Tracy, CA 95391, USA",37.76498,-121.5457,5295.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5295,Hutchins Street Square,"125 S Hutchins St, Lodi, CA 95240, USA",38.13233,-121.28016,5296.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5296,San Joaquin County Fairgrounds,"1658 S Airport Way, Stockton, CA 95206, USA",37.94129,-121.26864,5297.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5297,Melville S Jacobson Elementary School,"1750 W Kavanagh Ave, Tracy, CA 95376, USA",37.75661,-121.44722,5298.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5298,Linden High School,"18527 E Front St, Linden, CA 95236, USA",38.02064,-121.08808,5299.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5299,Lockeford Community Center,"19258 N Jack Tone Rd, Lockeford, CA 95237, USA",38.15914,-121.15014,5300.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5300,Manteca Transit Center,"220 Moffat Blvd, Manteca, CA 95336, USA",37.79466,-121.21486,5301.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5301,Alexander Hamilton Elementary School,"2245 E 11th St, Stockton, CA 95206, USA",37.93235,-121.24972,5302.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5302,One.lodi,"2248 Tienda Dr, Lodi, CA 95242, USA",38.11658,-121.30202,5303.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5303,Woodlake Plaza VSC,"2401 W Turner Rd #100, Lodi, CA 95242, USA",38.14606,-121.30595,5304.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5304,SJCOE Venture Academy Gym,"2814 Transworld Dr, Stockton, CA 95206, USA",37.90669,-121.23089,5305.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5305,Cesar Chavez High School,"2929 Windflower Ln, Stockton, CA 95212, USA",38.01224,-121.26702,5306.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5306,Madison Elementary School,"2939 Mission Rd, Stockton, CA 95204, USA",37.97087,-121.32512,5307.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5307,Ripon High School,"301 N Acacia Ave, Ripon, CA 95366, USA",37.74136,-121.12897,5308.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5308,John C Kimball High School,"3200 Jaguar Run, Tracy, CA 95377, USA",37.7319,-121.47347,5309.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5309,Harrison Elementary School,"3203 Sanguinetti Ln, Stockton, CA 95205, USA",37.98616,-121.27314,5310.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
5310,Louis A Bohn Elementary School,"350 E Mt Diablo Ave, Tracy, CA 95376, USA",37.7285,-121.41981,5311.0,CA,SAN JOAQUIN COUNTY,Locality wide location,False,False,1.0
