Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
3241,REDWOOD VALLEY GRANGE HALL,"8650 East Rd, Redwood Valley, CA 95470, USA",39.26738,-123.20511,3242.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 100004, CONSOL PREC NO 100003, CONSOL PREC NO 100002",False,False,1.0
3242,NEW LIFE COMMUNITY CHURCH,"750 Yosemite Dr, Ukiah, CA 95482, USA",39.15065,-123.19488,3243.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 100005, CONSOL PREC NO 200001",False,False,1.0
3243,UKIAH FAIR - CARL PURDY HALL,"Carl Purdy Hall, 1055 N State St, Ukiah, CA 95482, USA",39.16331,-123.2085,3244.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 100006, CONSOL PREC NO 100008, CONSOL PREC NO 100007, CONSOL PREC NO 200004, CONSOL PREC NO 200003",False,False,1.0
3244,POTTER VLY HIGH SCHL MULTIPURPOSE,"10401 Main St, Potter Valley, CA 95469, USA",39.32112,-123.1047,3245.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 100009,False,False,1.0
3245,THURSTON AUTO PLAZA,"2800 N State St, Ukiah, CA 95482, USA",39.18943,-123.21038,3246.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 100500, CONSOL PREC NO 100001",False,False,1.0
3246,WILLITS COMMUNITY CTR-REC HALL,"111 E Commercial St, Willits, CA 95490, USA",39.41235,-123.35308,3247.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 300004, CONSOL PREC NO 300005, CONSOL PREC NO 300003, CONSOL PREC NO 300006, CONSOL PREC NO 300007",False,False,1.0
3247,LAYTONVILLE LIONS FIRE HALL,"44920 Willis Ave, Laytonville, CA 95454, USA",39.68665,-123.48531,3248.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 300008,False,False,1.0
3248,FB VETERANS MEMORIAL BLDG,"360 N Harrison St, Fort Bragg, CA 95437, USA",39.44533,-123.80139,3249.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 400001, CONSOL PREC NO 400002",False,False,1.0
3249,FORT BRAGG CITY HALL EAST,"213 E Laurel St, Fort Bragg, CA 95437, USA",39.44564,-123.80418,3250.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 400005, CONSOL PREC NO 400003, CONSOL PREC NO 400004",False,False,1.0
3250,MENDOCINO FIRE - MEETING RM,"44700 Little Lake Rd, Mendocino, CA 95460, USA",39.31068,-123.79476,3251.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 400006, CONSOL PREC NO 500001",False,False,1.0
3251,CASPAR COMMUNITY CENTER,"Caspar Rd, Caspar, CA 95420, USA",39.36809,-123.81517,3252.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 400007,False,False,1.0
3252,CHAPEL OF THE REDWOODS,"31201 Comptche Ukiah Rd, Comptche, CA 95427, USA",39.26476,-123.5941,3253.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 500003,False,False,1.0
3253,LITTLE RIVER INN,"7751 CA-1, Little River, CA 95456, USA",39.27173,-123.78877,3254.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 500004, CONSOL PREC NO 500002",False,False,1.0
3254,VETERANS MEMORIAL BLDG,"451 School St, Point Arena, CA 95468, USA",38.91651,-123.70376,3255.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 500006,False,False,1.0
3255,Mendocino County Elections,"501 Low Gap Rd # 1020, Ukiah, CA 95482, USA",39.15912,-123.2156,3256.0,CA,MENDOCINO COUNTY,Locality wide location,False,False,1.0
50878,BROOKTRAILS COMMUNITY CENTER,"24850 Birch St, Willits, CA 95490, USA",39.43677,-123.38435,50880.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 300001, CONSOL PREC NO 300002",False,False,1.0
50879,MENDOCINO COUNTY FAIRGROUNDS,"Mendocino County Fairgrounds‎, Boonville, CA 95415, USA",39.00498,-123.36514,50881.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 500005,False,False,1.0
50880,COMMUNITY CENTER - MAIN HALL,"47950 Center St, Gualala, CA 95445, USA",38.76659,-123.52774,50882.0,CA,MENDOCINO COUNTY,"CONSOL PREC NO 500007, CONSOL PREC NO 500008",False,False,1.0
50881,HOPLAND FIRE,"21 Feliz Creek Rd, Hopland, CA 95449, USA",38.97003,-123.11832,50883.0,CA,MENDOCINO COUNTY,CONSOL PREC NO 500009,False,False,1.0
