,osm_id,code,fclass,name,lon,lat
0,368170208,2007.0,library,Trona Branch San Bernardino County Library,-117.37877,35.75772
1,368171593,2099.0,public_building,Randsburg Wash Headquarters,-117.29616,35.51941
2,4083326921,2002.0,fire_station,San Bernardino County Fire Station 57,-117.36831,35.774
3,4083326932,2001.0,police,San Bernardino County Sheriff,-117.37652,35.75888
4,4083326941,2005.0,post_office,United States Post Office,-117.37655,35.7592
5,358842030,2005.0,post_office,Big Bear Lake Post Office,-116.9117,34.24417
6,368170285,2007.0,library,San Bernardino County Library,-116.88725,34.2464
7,1456522341,2005.0,post_office,United States Post Office,-116.88584,34.25182
8,2476362921,2009.0,courthouse,Big Bear Superior Court,-116.88801,34.24397
9,2476362946,2001.0,police,Sheriff's Department,-116.88779,34.24373
10,2789823950,2005.0,post_office,The UPS Store,-116.91309,34.23978
11,6493463083,2005.0,post_office,Kathy's Postal Plus,-116.8838,34.2534
12,358859706,2005.0,post_office,Ontario Post Office,-117.62055,34.06345
13,358842136,2005.0,post_office,Rialto Post Office,-117.37338,34.09807
14,358859710,2005.0,post_office,Rialto Annex Post Office,-117.37052,34.12931
15,368168882,2002.0,fire_station,Rialto City Fire Department,-117.37426,34.09969
16,368170263,2007.0,library,Rialto Branch San Bernardino County Library,-117.37421,34.10029
17,8581738806,2008.0,town_hall,Rialto City Hall,-117.37344,34.09965
18,418624983,2002.0,fire_station,San Bernardino County Fire Department,-117.46598,34.16245
19,358842253,2005.0,post_office,Bloomington Post Office,-117.39949,34.07029
20,368170259,2007.0,library,Bloomington Branch San Bernardino County Library,-117.39866,34.07029
21,368171587,2099.0,public_building,San Bernardino County Office of Emergency Services Hazardous Materials Division Building,-117.4066,34.12513
22,568379917,2007.0,library,Carter Branch,-117.40214,34.14627
23,6936102241,2005.0,post_office,The UPS Store,-117.59387,34.02036
24,368168861,2002.0,fire_station,San Manuel Fire Department,-117.22185,34.15011
25,368171775,2008.0,town_hall,Highland City Hall,-117.21073,34.12068
26,5366149397,2007.0,library,Highland Branch Library,-117.21691,34.1107
27,358842020,2005.0,post_office,Angelus Oaks Post Office,-116.98087,34.14918
28,1370507198,2005.0,post_office,,-116.92053,34.08843
29,1370507203,2002.0,fire_station,,-116.91329,34.08611
30,4765459923,2005.0,post_office,VP7,-116.93522,34.09299
31,4765463721,2005.0,post_office,VP1,-116.93855,34.08819
32,4765463722,2005.0,post_office,VP4,-116.92281,34.08628
33,4765463821,2005.0,post_office,Swimming Pool,-116.9308,34.08784
34,4765463822,2005.0,post_office,VP3,-116.92676,34.08555
35,4765463823,2005.0,post_office,VP5,-116.91995,34.08637
36,4765463824,2005.0,post_office,VP6,-116.92891,34.09291
37,358842791,2005.0,post_office,Upland Post Office,-117.64478,34.09723
38,358859707,2005.0,post_office,Plaza Center Post Office,-117.67027,34.07796
39,368167741,2002.0,fire_station,Fire Station Number 1,-117.68894,34.09223
40,368167742,2002.0,fire_station,Fire Station Number 2,-117.68894,34.06279
41,368167854,2002.0,fire_station,Fire Station Number 1,-117.64644,34.06501
42,368170246,2007.0,library,Weber Memorial Library,-117.63839,34.1014
43,368170247,2007.0,library,Montclair Branch San Bernardino County Library,-117.69339,34.07291
44,368171594,2099.0,public_building,Ontario Schools Administration Building,-117.66672,34.06751
45,368171787,2008.0,town_hall,Montclair City Hall,-117.69311,34.07372
46,358840938,2005.0,post_office,Yucaipa Post Office,-117.04309,34.03307
47,358841009,2005.0,post_office,Mentone Post Office,-117.13226,34.07001
48,368167850,2002.0,fire_station,Redlands Fire Station #1,-117.17634,34.05579
49,368167857,2002.0,fire_station,Fire Station Number 2,-117.15531,34.02613
50,368170214,2007.0,library,Mentone Branch San Bernardino County Library,-117.13142,34.07001
51,584865592,2005.0,post_office,PostalAnnex,-117.07204,34.03464
52,585334848,2002.0,fire_station,Crafton Hills Station 552,-117.09229,34.03422
53,942831751,2002.0,fire_station,CAL FIRE - Yucaipa Fire Station. Station 551,-117.03516,34.04638
54,1587937477,2005.0,post_office,,-117.1634,34.06322
55,3922778150,2005.0,post_office,The UPS Store,-117.05353,34.03478
56,8308166574,2001.0,police,Yucaipa Police / San Bernardino Sheriff,-117.05985,34.03423
57,358841956,2005.0,post_office,Del Rosa Station San Bernardino Post Office,-117.25282,34.14084
58,358842010,2005.0,post_office,Uptown Station San Bernardino Post Office,-117.29016,34.13507
59,358842365,2005.0,post_office,Colton Post Office,-117.32421,34.06862
60,358842366,2005.0,post_office,Downtown Station San Bernardino Post Office,-117.29149,34.10862
61,358842378,2005.0,post_office,Norton Air Force Base Station San Bernardino Post Office,-117.25429,34.09995
62,358842397,2005.0,post_office,Westside Station San Bernardino Post Office,-117.31366,34.11862
63,368168860,2002.0,fire_station,San Bernardino County Fire Department County Community Safety Division Building,-117.29456,34.09009
64,368170251,2007.0,library,Norman F. Feldheym Central Library,-117.29547,34.10949
65,368170253,2007.0,library,San Bernardino Sun Library,-117.29171,34.10807
66,368170255,2007.0,library,Samuel E Adams Memorial Library,-117.3131,34.08862
67,368170256,2007.0,library,Division Two Library California State Court of Appeals,-117.29004,34.1089
68,368170257,2007.0,library,Colton Public Library,-117.32254,34.07168
69,368170258,2007.0,library,Carnegie Public Library,-117.32366,34.06862
70,368170265,2007.0,library,Luque Branch Colton Public Library,-117.32338,34.05946
71,368170302,2007.0,library,Rowe Branch San Bernardino Public Library,-117.28473,34.14976
72,368171230,2007.0,library,San Bernardino County Law Library,-117.29234,34.10666
73,376973076,2002.0,fire_station,,-117.29377,34.13997
74,7221786173,2007.0,library,Paul Villaseñor Branch Library,-117.31355,34.1089
75,7221812383,2007.0,library,Dorothy Inghram Branch Library,-117.31851,34.13585
76,7341735652,2005.0,post_office,United States Post Office,-117.32058,34.12264
77,358841601,2005.0,post_office,Parker Dam Post Office,-114.14189,34.2864
78,358842189,2005.0,post_office,Eart Post Office,-114.30369,34.16371
79,368170192,2007.0,library,Needles Branch San Bernardino County Library,-114.61802,34.83389
80,728145559,2002.0,fire_station,Hole-in-the-Wall Fire Center,-115.38596,35.04236
81,3549099662,2005.0,post_office,Cima,-115.50302,35.23505
82,7967970766,2002.0,fire_station,Chino Valley Fire Station 66,-117.73341,34.00391
83,358841782,2005.0,post_office,Northfork Station San Bernardino Post Office,-117.34199,34.17168
84,358859705,2005.0,post_office,Northpark Post Office,-117.34078,34.17027
85,368168883,2002.0,fire_station,California State Forestry and Fire Protection Department,-117.2856,34.16089
86,554637915,2002.0,fire_station,,-117.35971,34.19251
87,368167856,2002.0,fire_station,Fire Station #3,-117.18282,34.0739
88,358842415,2005.0,post_office,Fontana Post Office,-117.43647,34.10324
89,368167855,2002.0,fire_station,Central Valley Fire District Headquarters,-117.46949,34.07779
90,368170249,2007.0,library,Fontana Branch San Bernardino County Library,-117.43527,34.10056
91,368171782,2008.0,town_hall,Fontana City Hall,-117.43533,34.10223
92,358841594,2005.0,post_office,Landers Post Office,-116.39335,34.26584
93,358842213,2005.0,post_office,Pioneertown Post Office,-116.49873,34.15689
94,368170261,2007.0,library,Joshua Tree National Monument Library,-116.03778,34.12584
95,368170262,2007.0,library,Joshua Tree Branch San Bernardino County Library,-116.31498,34.13558
96,765409316,2002.0,fire_station,Twentynine Palms Fire Department Station #422,-116.15096,34.18376
97,1108657015,2005.0,post_office,Mom's Homemade Shipping,-116.41906,34.12154
98,1575113767,2008.0,town_hall,Twentynine Palms City Hall,-116.05467,34.1422
99,3317903800,2005.0,post_office,Joshua Tree Post Office,-116.32343,34.13554
100,5440538293,2002.0,fire_station,Pioneer Town Station 38,-116.504,34.15538
101,358859687,2005.0,post_office,Alta Loma Post Office,-117.59781,34.13339
102,587616130,2005.0,post_office,The UPS Store,-117.61474,34.13309
103,368170266,2007.0,library,Grand Terrace Branch San Bernardino County Library,-117.30699,34.03529
104,368170264,2007.0,library,Rancho Cucamonga Branch San Bernardino County Library,-117.6045,34.12112
105,1041546769,2007.0,library,Rancho Cucamonga Public Library,-117.59404,34.12012
106,7159357439,2005.0,post_office,Post Arena,-117.55683,34.12019
107,7159440864,2005.0,post_office,Mail Center and More,-117.57398,34.1235
108,358841093,2005.0,post_office,Barstow Post Office,-117.0256,34.8947
109,358841107,2005.0,post_office,Hinkley Post Office,-117.18921,34.93192
110,358841139,2005.0,post_office,Daggett Post Office,-116.88615,34.86221
111,358841169,2005.0,post_office,Newberry Springs Post Office,-116.66272,34.82387
112,368170209,2007.0,library,Weed Army Community Hospital Medical Library,-116.68839,35.26569
113,368170211,2007.0,library,Barstow Branch San Bernardino County Library,-117.02429,34.89535
114,368170215,2007.0,library,Fort Irwin Post Library,-116.6836,35.26048
115,368171785,2008.0,town_hall,Barstow City Hall,-117.02504,34.89248
116,728112843,2001.0,police,San Bernardino County Sheriff,-117.02546,34.89345
117,728113844,2001.0,police,California Highway Patrol,-117.0244,34.89284
118,728116177,2001.0,police,Barstow Police Department,-117.02509,34.89281
119,6074792658,2002.0,fire_station,Yermo Fire Station,-116.82413,34.90381
120,358841413,2005.0,post_office,Phelan Post Office,-117.57549,34.42778
121,358841419,2005.0,post_office,Pinon Hills Post Office,-117.64009,34.43664
122,1323035145,2007.0,library,Phelan Library,-117.57523,34.4285
123,358841216,2005.0,post_office,Adelanto Post Office,-117.40616,34.57888
124,358841235,2005.0,post_office,Helendale Post Office,-117.33533,34.7436
125,358841290,2005.0,post_office,Oro Grande Post Office,-117.33438,34.59911
126,358841363,2005.0,post_office,Victorville Post Office,-117.30393,34.52861
127,358841516,2005.0,post_office,Spring Valley Lake Branch Victorville Post Office,-117.2681,34.49222
128,368170193,2007.0,library,Adelanto Branch San Bernardino County Library,-117.41394,34.57944
129,368170194,2007.0,library,Victorville Branch San Bernardino County Library,-117.30393,34.52333
130,736010839,2002.0,fire_station,Apple Valley Fire Center BLM,-117.16834,34.59129
131,5617320937,2005.0,post_office,The UPS Store,-117.22001,34.52698
132,5897658688,2002.0,fire_station,Adelanto Fire Station 322,-117.43907,34.558
133,6342353163,2005.0,post_office,The UPS Store,-117.24115,34.47455
134,358841067,2005.0,post_office,Morongo Valley Post Office,-116.58279,34.04473
135,765408759,2002.0,fire_station,Morongo Valley Fire Department,-116.5781,34.04862
136,358842668,2005.0,post_office,Chino Post Office,-117.68756,34.01418
137,6901027325,2005.0,post_office,The UPS Store,-117.65348,34.00346
138,351918282,2002.0,fire_station,Mormon Rocks,-117.50219,34.31666
139,358841486,2005.0,post_office,Hesperia Post Office,-117.2881,34.41611
140,358841863,2005.0,post_office,Crestline Post Office,-117.28143,34.24278
141,358859698,2005.0,post_office,Lytle Creek Post Office,-117.50072,34.25967
142,368170188,2007.0,library,Hesperia Branch San Bernardino County Library,-117.31529,34.42383
143,368170190,2007.0,library,Crestline Branch San Bernardino County Library,-117.27703,34.24203
144,368171781,2008.0,town_hall,Hesperia City Hall,-117.31643,34.42389
145,4567738216,2005.0,post_office,The UPS Store,-117.74401,34.01474
146,4849197691,2008.0,town_hall,Chino Hills City Hall,-117.73061,33.99801
147,6524138498,2005.0,post_office,,-117.71318,33.98196
148,7966682067,2005.0,post_office,Chino Hills Post Office,-117.73189,33.99927
149,519579483,2005.0,post_office,The UPS Store,-117.5384,34.13421
